ID	HPO_Terms	Diagnostic_Genes
Night blindness-skeletal anomalies-dysmorphism syndrome	HP:0000174; HP:0000272; HP:0000278; HP:0000286; HP:0000366; HP:0000368; HP:0000494; HP:0000508; HP:0000512; HP:0000545; HP:0000662; HP:0000664; HP:0000670; HP:0001100; HP:0001156; HP:0001276; HP:0002650; HP:0004209; HP:0005692; HP:0007703; HP:0008046; HP:0100543; HP:0200021	NONE
Dysequilibrium syndrome	HP:0000478; HP:0000486; HP:0000504; HP:0000518; HP:0001249; HP:0001250; HP:0001251; HP:0001252; HP:0001288; HP:0001347; HP:0003202; HP:0004322; HP:0100021; HP:0100022	VLDLR; WDR81; CA8; ATP8A2; TUBB2B
Hypogonadotropic hypogonadism-retinitis pigmentosa syndrome	HP:0000044; HP:0000510; HP:0000580; HP:0000144; HP:0000786; HP:0000823; HP:0000830; HP:0000939; HP:0002750; HP:0003164; HP:0003187; HP:0008187; HP:0008202; HP:0008240; HP:0008724; HP:0000164; HP:0001513; HP:0002757; HP:0004322; HP:0004349	NONE
Adenylosuccinate synthetase-like 1-related distal myopathy	HP:0002317; HP:0009046; HP:0009053; HP:0030319; HP:0031108; HP:0008959; HP:0008994; HP:0009027; HP:0030051; HP:0007210; HP:0009129; HP:0001315; HP:0008944; HP:0009050; HP:0002540; HP:0003551; HP:0009072; HP:0002200; HP:0002359; HP:0003376; HP:0003731; HP:0005216	ADSS1
Distal monosomy 7q36	HP:0000252; HP:0000293; HP:0000347; HP:0000414; HP:0000470; HP:0000582; HP:0001252; HP:0001276; HP:0002683; HP:0004322; HP:0006889; HP:0007598; HP:0008736; HP:0010978; HP:0012368; HP:0100729; HP:0000028; HP:0000154; HP:0000175; HP:0000400; HP:0000486; HP:0001250; HP:0001360; HP:0100335; HP:0000648; HP:0000767; HP:0004209; HP:0006610; HP:0009773; HP:0100790	NONE
Sanjad-Sakati syndrome	HP:0000028; HP:0000164; HP:0000233; HP:0000252; HP:0000343; HP:0000347; HP:0000348; HP:0000368; HP:0000444; HP:0000483; HP:0000490; HP:0000682; HP:0000829; HP:0001249; HP:0001250; HP:0001773; HP:0002119; HP:0002205; HP:0002750; HP:0002901; HP:0002905; HP:0003198; HP:0003416; HP:0004322; HP:0005214; HP:0005280; HP:0005374; HP:0005686; HP:0007957; HP:0008056; HP:0008198; HP:0008572; HP:0008736; HP:0008846; HP:0008897; HP:0200055	TBCE
Hyperinsulinism due to UCP2 deficiency	HP:0001254; HP:0002329; HP:0001069; HP:0001985; HP:0000980; HP:0002240; HP:0001325; HP:0001639; HP:0012051; HP:0001279; HP:0030796; HP:0000825; HP:0001962; HP:0040299; HP:0002591; HP:0001649; HP:0011968; HP:0002173; HP:0031084; HP:0001988; HP:0002133; HP:0007185; HP:0031224; HP:0000713; HP:0012759	UCP2
Isotretinoin syndrome	HP:0000175; HP:0000347; HP:0000356; HP:0000960; HP:0001252; HP:0001315; HP:0001800; HP:0003298; HP:0004422; HP:0005280; HP:0008551; HP:0100543	NONE
KCNQ2-related epileptic encephalopathy	HP:0001249; HP:0001263; HP:0002500; HP:0010818; HP:0010851; HP:0200134; HP:0000980; HP:0001041; HP:0001250; HP:0001252; HP:0001332; HP:0002104; HP:0002181; HP:0002453; HP:0002540; HP:0007015; HP:0011097; HP:0011968; HP:0012736; HP:0002059; HP:0002079; HP:0002521	KCNQ2
"X-linked intellectual disability, Seemanova type"	HP:0003202; HP:0000028; HP:0000286; HP:0000400; HP:0009004; HP:0000218; HP:0000278; HP:0002191; HP:0001627; HP:0000135; HP:0001249; HP:0001250; HP:0000252; HP:0000316; HP:0000519	NONE
FOXG1 syndrome	HP:0000253; HP:0000486; HP:0000733; HP:0001252; HP:0001270; HP:0002355; HP:0011968; HP:0100660; HP:0000505; HP:0000729; HP:0000749; HP:0000817; HP:0001257; HP:0001266; HP:0001273; HP:0001332; HP:0001336; HP:0001344; HP:0002019; HP:0002020; HP:0002069; HP:0002310; HP:0002360; HP:0002487; HP:0003763; HP:0003781; HP:0004322; HP:0004325; HP:0007359; HP:0008850; HP:0011344; HP:0012448; HP:0012469; HP:0030215; HP:0100022; HP:0100543; HP:0000735; HP:0001274; HP:0001302; HP:0002079; HP:0002376; HP:0002465; HP:0002540; HP:0002650; HP:0002751; HP:0002795; HP:0007766; HP:0002133; HP:0012171	NONE
"Multiple epiphyseal dysplasia, Beighton type"	HP:0002654; HP:0004586; HP:0000365; HP:0000545; HP:0001156; HP:0001376; HP:0001384; HP:0001385; HP:0002515; HP:0002758; HP:0002812; HP:0002857; HP:0002945; HP:0003170; HP:0003365; HP:0004322; HP:0004592; HP:0005054; HP:0005787; HP:0008812; HP:0030839; HP:0031955; HP:0100864; HP:0000518; HP:0001387; HP:0001510; HP:0002943; HP:0003370; HP:0003419; HP:0003888; HP:0005923; HP:0006019; HP:0006508; HP:0010741; HP:0011911; HP:0030329; HP:0030672; HP:0031174; HP:0100712	COL2A1
Congenital multicore myopathy with external ophthalmoplegia	HP:0000218; HP:0000969; HP:0040191; HP:0003557; HP:0003798; HP:0031139; HP:0003803; HP:0003327; HP:0002205; HP:0002650; HP:0008850; HP:0009025; HP:0031237; HP:0002795; HP:0000054; HP:0010804; HP:0011807; HP:0002878; HP:0002058; HP:0001349; HP:0100293; HP:0003202; HP:0000028; HP:0001270; HP:0000046; HP:0011399; HP:0001388; HP:0001371; HP:0000275; HP:0011805; HP:0002090; HP:0000544; HP:0011968; HP:0010628; HP:0001290; HP:0009046; HP:0001324; HP:0003560; HP:0000508; HP:0003547; HP:0003701; HP:0012036	RYR1
Myopathy and diabetes mellitus	HP:0003756; HP:0007126; HP:0100651; HP:0002395; HP:0002540; HP:0003487; HP:0003546; HP:0003547; HP:0003551; HP:0009046; HP:0009073; HP:0012391; HP:0001260; HP:0002073; HP:0002098; HP:0002342; HP:0002359; HP:0003326; HP:0003477; HP:0003749; HP:0008944; HP:0012036; HP:0012507; HP:0030051; HP:0030319; HP:0000407; HP:0000726; HP:0001319; HP:0001771; HP:0002495; HP:0031258; HP:0100753	MT-TE
Autosomal recessive spastic paraplegia type 5A	HP:0001258; HP:0002061; HP:0002495; HP:0003487; HP:0007340; HP:0000079; HP:0001317; HP:0001761; HP:0002500; HP:0007210; HP:0011448; HP:0002070; HP:0002078; HP:0006827; HP:0000407; HP:0000518; HP:0000639; HP:0001260; HP:0001271; HP:0002015; HP:0002650; HP:0003484; HP:0006986; HP:0009129	CYP7B1
Alpha-sarcoglycan-related limb-girdle muscular dystrophy R3	HP:0001771; HP:0002359; HP:0002515; HP:0003236; HP:0003307; HP:0003391; HP:0003551; HP:0003560; HP:0003691; HP:0003701; HP:0003707; HP:0006467; HP:0030051; HP:0002943	SGCA
Isolated thyroid-stimulating hormone deficiency	HP:0005930; HP:0031219; HP:0001615; HP:0001254; HP:0003265; HP:0000270; HP:0008828; HP:0000158; HP:0008245; HP:0012758; HP:0012378; HP:0000958; HP:0002019; HP:0001265; HP:0008872; HP:0031507; HP:0004491; HP:0000053; HP:0031098; HP:0000282; HP:0007018; HP:0000853; HP:0002690; HP:0001609; HP:0031208; HP:0003124; HP:0005280; HP:0002750; HP:0000716; HP:0001510; HP:0001662; HP:0001537; HP:0001508; HP:0000870; HP:0002312; HP:0002045; HP:0001252; HP:0025483; HP:0005990	TSHB
Pineoblastoma	HP:0010799; HP:0002315; HP:0000708; HP:0002344; HP:0002354; HP:0002516; HP:0100543; HP:0000619; HP:0000763; HP:0001085; HP:0001250; HP:0003470; HP:0007045; HP:0007663; HP:0007987; HP:0009919; HP:0100576; HP:0001254; HP:0004372	NONE
X-linked intellectual disability due to GRIA3 mutations	HP:0000750; HP:0001263; HP:0000708; HP:0001250; HP:0001328; HP:0001533; HP:0002342; HP:0000028; HP:0000054; HP:0000126; HP:0000188; HP:0000189; HP:0000194; HP:0000248; HP:0000256; HP:0000272; HP:0000297; HP:0000303; HP:0000322; HP:0000336; HP:0000400; HP:0000490; HP:0000508; HP:0000675; HP:0000718; HP:0000729; HP:0000742; HP:0000817; HP:0001256; HP:0001257; HP:0001265; HP:0001270; HP:0001320; HP:0001336; HP:0001388; HP:0001763; HP:0002069; HP:0002079; HP:0002133; HP:0002360; HP:0002460; HP:0002650; HP:0002719; HP:0002808; HP:0002816; HP:0003487; HP:0004322; HP:0006863; HP:0006951; HP:0006979; HP:0007021; HP:0007655; HP:0008936; HP:0009909; HP:0010864; HP:0012471; HP:0030236	GRIA3
Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome	HP:0000561; HP:0001596; HP:0002209; HP:0002223; HP:0002231; HP:0003550; HP:0100763; HP:0100869; HP:0100870; HP:0000034; HP:0000965; HP:0100540; HP:0001541; HP:0001789; HP:0002202; HP:0004334	SOX18
Myxoid/round cell liposarcoma	HP:0001482; HP:0002027; HP:0002579	FUS; DDIT3
Pontocerebellar hypoplasia type 7	HP:0000028; HP:0000062; HP:0000215; HP:0000218; HP:0000252; HP:0000286; HP:0000347; HP:0000400; HP:0000431; HP:0001249; HP:0001252; HP:0001263; HP:0001276; HP:0002060; HP:0002079; HP:0002365; HP:0002380; HP:0002500; HP:0003202; HP:0006955; HP:0030197; HP:0000054; HP:0000133; HP:0000151; HP:0000582; HP:0000639; HP:0000648; HP:0001250; HP:0001257; HP:0001336; HP:0001347; HP:0004305; HP:0005280; HP:0008665; HP:0012856; HP:0030260; HP:0030261	TOE1; MINPP1
Infantile neuronal ceroid lipofuscinosis	HP:0000726; HP:0002333; HP:0000572; HP:0002312; HP:0003657; HP:0033044; HP:0000750; HP:0001251; HP:0001310; HP:0001260; HP:0002015; HP:0001336; HP:0002072; HP:0001337; HP:0001332; HP:0011209; HP:0002074; HP:0002120; HP:0012444; HP:0007987; HP:0000618; HP:0100543; HP:0025336; HP:0002317; HP:0001257; HP:0001250; HP:0003739; HP:0002197; HP:0025373; HP:0001272; HP:0002059; HP:0000550; HP:0030485; HP:0012379; HP:0000729; HP:0002376; HP:0002421; HP:0007010	CTSD; GRN; DNAJC5; PPT1; TPP1; CLN5
Oculoauriculofrontonasal syndrome	HP:0000316; HP:0000456; HP:0000160; HP:0000252; HP:0000289; HP:0000324; HP:0000347; HP:0000384; HP:0000405; HP:0000430; HP:0000445; HP:0000636; HP:0001140; HP:0001629; HP:0002084; HP:0002650; HP:0006931; HP:0008551; HP:0010609; HP:0410030; HP:0000175; HP:0000256	NONE
Tracheal agenesis	HP:0006703; HP:0001671; HP:0002093; HP:0100682	NONE
Acute radiation syndrome	HP:0004334; HP:0000953; HP:0001009; HP:0001010; HP:0001324; HP:0001873; HP:0001888; HP:0001892; HP:0001945; HP:0002013; HP:0002014; HP:0002315; HP:0040189; HP:0000518; HP:0000962; HP:0001250; HP:0001913; HP:0002321; HP:0002615; HP:0006515; HP:0007185; HP:0011123; HP:0012378; HP:0200042	NONE
Fragile X syndrome	HP:0000053; HP:0000389; HP:0001388; HP:0001763; HP:0002167; HP:0002342; HP:0003564; HP:0000246; HP:0000256; HP:0000275; HP:0000276; HP:0000303; HP:0000388; HP:0000400; HP:0000411; HP:0000750; HP:0001252; HP:0002003; HP:0002007; HP:0002020; HP:0002194; HP:0002360; HP:0002650; HP:0007018; HP:0000486; HP:0000717; HP:0000737; HP:0000739; HP:0001250; HP:0001634; HP:0002120; HP:0004970; HP:0100716	FMR1
Tako-Tsubo cardiomyopathy	HP:0012663; HP:0010872; HP:0012251; HP:0100749; HP:0410174; HP:0000822; HP:0001513; HP:0001657; HP:0001681; HP:0001962; HP:0002013; HP:0002094; HP:0002615; HP:0005184; HP:0006698; HP:0008180; HP:0009805; HP:0012250; HP:0025077; HP:0031138; HP:0001250; HP:0001279; HP:0001653; HP:0001662; HP:0001663; HP:0001727; HP:0004308; HP:0005110; HP:0011675; HP:0030149; HP:0100598	NONE
"Brachydactyly-syndactyly, Zhao type"	HP:0001770; HP:0001822; HP:0004220; HP:0004704; HP:0009577; HP:0009773; HP:0010047	HOXD13
Caudal appendage-deafness syndrome	HP:0000028; HP:0001249; HP:0001999; HP:0002825; HP:0004322; HP:0008610; HP:0011297	NONE
Oculocerebrorenal syndrome of Lowe	HP:0000093; HP:0000518; HP:0000615; HP:0000639; HP:0000646; HP:0000716; HP:0000733; HP:0000739; HP:0001249; HP:0001284; HP:0001319; HP:0001608; HP:0001944; HP:0002049; HP:0002150; HP:0002381; HP:0002902; HP:0003355; HP:0004322; HP:0100820; HP:0000028; HP:0000276; HP:0000293; HP:0000368; HP:0000411; HP:0000490; HP:0000501; HP:0000557; HP:0000722; HP:0000843; HP:0001250; HP:0001369; HP:0001386; HP:0001508; HP:0001873; HP:0002007; HP:0002019; HP:0000083; HP:0000091; HP:0002119; HP:0002169; HP:0002209; HP:0002213; HP:0002353; HP:0002650; HP:0002749; HP:0002757; HP:0002900; HP:0005692; HP:0007018; HP:0007513; HP:0008069; HP:0008872; HP:0100512; HP:0100530; HP:0100716; HP:0100835; HP:0000023; HP:0000027; HP:0000121; HP:0000164; HP:0000189; HP:0000194; HP:0000219; HP:0000230; HP:0000232; HP:0000303; HP:0000343; HP:0000347; HP:0000389; HP:0000486; HP:0000568; HP:0000582; HP:0000632; HP:0000670; HP:0000678; HP:0000679; HP:0000682; HP:0000684; HP:0000704; HP:0000772; HP:0000787; HP:0000790; HP:0000823; HP:0000859; HP:0000873; HP:0000926; HP:0000944; HP:0000987; HP:0001387; HP:0001522; HP:0001537; HP:0001903; HP:0002002; HP:0002020; HP:0002024; HP:0002093; HP:0002148; HP:0002151; HP:0002205; HP:0002808; HP:0002827; HP:0002857; HP:0002999; HP:0003124; HP:0005469; HP:0005562; HP:0005930; HP:0007731; HP:0007957; HP:0009804; HP:0010471; HP:0010807; HP:0011527; HP:0100493; HP:0100589; HP:0100612; HP:0100750; HP:0100825; HP:0200042	OCRL
Aarskog-Scott syndrome	HP:0000049; HP:0000232; HP:0000316; HP:0001169; HP:0001537; HP:0001769; HP:0001773; HP:0004279; HP:0004322; HP:0100490; HP:0200055; HP:0000023; HP:0000028; HP:0000337; HP:0000343; HP:0000368; HP:0000431; HP:0000463; HP:0000494; HP:0000508; HP:0000974; HP:0004209; HP:0005692; HP:0006101; HP:0008572; HP:0009890; HP:0100543; HP:0000164; HP:0000175; HP:0000202; HP:0000204; HP:0000286; HP:0000311; HP:0000327; HP:0000470; HP:0000485; HP:0000486; HP:0000684; HP:0000708; HP:0000767; HP:0000954; HP:0001635; HP:0001763; HP:0001883; HP:0002816; HP:0003319; HP:0005640; HP:0007018; HP:0030680	FGD1
Episodic ataxia with slurred speech	HP:0001324; HP:0001350; HP:0002172; HP:0000639; HP:0001260; HP:0001337; HP:0002066; HP:0012547; HP:0002076; HP:0002411	NONE
Renal hypoplasia	HP:0030162; HP:0000125; HP:0000122; HP:0001944; HP:0001959; HP:0000091; HP:0010481; HP:0000083; HP:0012622; HP:0000093; HP:0000822; HP:0011035; HP:0000126; HP:0000069; HP:0000010; HP:0012210; HP:0000076; HP:0005563	NONE
GJC2-related late-onset primary lymphedema	HP:0001785; HP:0003550; HP:0003759; HP:0010741; HP:0100766; HP:0000282; HP:0001581; HP:0002619; HP:0005293; HP:0007514; HP:0100658; HP:0000508; HP:0031188	NONE
Leptospirosis	HP:0001873; HP:0001945; HP:0002017; HP:0002027; HP:0002039; HP:0002152; HP:0002315; HP:0002615; HP:0002829; HP:0003326; HP:0008150; HP:0030953; HP:0000952; HP:0000988; HP:0001287; HP:0001919; HP:0002011; HP:0002014; HP:0002098; HP:0002105; HP:0002202; HP:0002240; HP:0002716; HP:0011705; HP:0012115; HP:0012735; HP:0025143; HP:0025439; HP:0031197; HP:0040223; HP:0000554; HP:0000573; HP:0001085; HP:0001701; HP:0003201; HP:0011675; HP:0011896; HP:0012424; HP:0030497; HP:0100653	NONE
Benign hereditary chorea	HP:0001288; HP:0100022	NKX2-1; ADCY5
Genetic recurrent myoglobinuria	HP:0003652; HP:0001324; HP:0001945; HP:0030234; HP:0040319; HP:0000083; HP:0001315; HP:0002910; HP:0003554; HP:0003558; HP:0003738; HP:0008305; HP:0010969; HP:0012544; HP:0025435; HP:0100614; HP:0000467; HP:0001919; HP:0002153; HP:0002167; HP:0002355; HP:0002901; HP:0002905; HP:0003394; HP:0005216; HP:0007340; HP:0008997; HP:0011675; HP:0030195; HP:0045037; HP:0100520; HP:0005521	MT-CO1; MT-CO3; LPIN1; OBSCN
Autosomal dominant spastic paraplegia type 3	HP:0002061; HP:0002395; HP:0003487; HP:0009053; HP:0001288; HP:0002064; HP:0008944; HP:0011448; HP:0000012; HP:0001270; HP:0002495; HP:0009830; HP:0030051; HP:0001260; HP:0001510; HP:0002063; HP:0002067; HP:0002359; HP:0006895; HP:0100963	ATL1
DDOST-CDG	HP:0000565; HP:0000938; HP:0001250; HP:0001290; HP:0001337; HP:0001397; HP:0001508; HP:0002019; HP:0002020; HP:0002167; HP:0002910; HP:0003256; HP:0003429; HP:0003642; HP:0004322; HP:0005616; HP:0007301; HP:0012758; HP:0410018; HP:0000958; HP:0009125; HP:0000832; HP:0012593	DDOST
Tropical pancreatitis	HP:0005236; HP:0002013; HP:0001824; HP:0005213; HP:0008205; HP:0030992; HP:0006725; HP:0004395; HP:0000952; HP:0410019; HP:0002018	SPINK1; CTRC
Odontomatosis-aortae esophagus stenosis syndrome	HP:0001399; HP:0002015; HP:0002621; HP:0011068; HP:0012819; HP:0030680	NONE
Sialidosis type 2	HP:0000023; HP:0000112; HP:0000280; HP:0000365; HP:0000750; HP:0000768; HP:0000939; HP:0000943; HP:0001103; HP:0001250; HP:0001251; HP:0001263; HP:0001290; HP:0001324; HP:0001337; HP:0001371; HP:0001537; HP:0001541; HP:0001618; HP:0001744; HP:0001789; HP:0002094; HP:0002240; HP:0002808; HP:0003202; HP:0004322; HP:0005561; HP:0007957; HP:0010306; HP:0010741; HP:0100022	NONE
Autosomal dominant polycystic kidney disease	HP:0000083; HP:0000107; HP:0001407; HP:0003259; HP:0012213; HP:0000790; HP:0000822; HP:0003774; HP:0012591; HP:0012592; HP:0012622; HP:0030157; HP:0000010; HP:0000105; HP:0000791; HP:0001634; HP:0001737; HP:0002616; HP:0004944; HP:0006557; HP:0008672; HP:0011004; HP:0012207; HP:0012330; HP:0100702; HP:0011760	GANAB; ALG9; DNAJB11; ALG5; PKD1; PKD2; BICC1; IFT140
Glomuvenous malformation	HP:0012721; HP:0100026; HP:0011297; HP:0200036; HP:0002814; HP:0002817; HP:0011354; HP:0011355; HP:0200034; HP:0200035; HP:0002629; HP:0002778; HP:0010640; HP:0012210; HP:0031445; HP:0045026	GLMN
Nephropathy-deafness-hyperparathyroidism syndrome	HP:0000083; HP:0000093; HP:0000407; HP:0000843; HP:0001903; HP:0003072; HP:0012062; HP:0100820	NONE
Congenital pulmonary airway malformation	HP:0002093; HP:0002103; HP:0002086	NONE
Erythrokeratoderma ''en cocardes''	HP:0000962; HP:0001000; HP:0008069; HP:0200034; HP:0002664	NONE
Facial dysmorphism-shawl scrotum-joint laxity syndrome	HP:0000028; HP:0000049; HP:0000239; HP:0000286; HP:0000303; HP:0000316; HP:0000319; HP:0000369; HP:0000411; HP:0000431; HP:0000494; HP:0000506; HP:0000508; HP:0001256; HP:0001537; HP:0001608; HP:0001928; HP:0002162; HP:0002167; HP:0002857; HP:0002967; HP:0003764; HP:0005692; HP:0010669	NONE
17q12 microdeletion syndrome	HP:0004322; HP:0002910; HP:0000083; HP:0100801; HP:0000049; HP:0000365; HP:0000239; HP:0000819; HP:0000717; HP:0001250; HP:0000070; HP:0000028; HP:0002059; HP:0000003; HP:0008678; HP:0012157; HP:0011968; HP:0001249; HP:0001263; HP:0002463	HNF1B; LHX1
Oculocutaneous albinism type 2	HP:0000539; HP:0000613; HP:0000635; HP:0000639; HP:0001010; HP:0001100; HP:0001480; HP:0002226; HP:0005599; HP:0007663; HP:0007703; HP:0007730; HP:0007750; HP:0007988; HP:0011364; HP:0012805; HP:0025551; HP:0002227; HP:0002671; HP:0006739; HP:0012056; HP:0030856; HP:0200098; HP:0007481	OCA2; MC1R
Warty dyskeratoma	HP:0011355; HP:0011368; HP:0031285; HP:0100792; HP:0000464; HP:0001965; HP:0025103; HP:0025512; HP:0030350; HP:0200016; HP:0031445; HP:0410340; HP:0001231; HP:0001892; HP:0006477; HP:0012881; HP:0030416; HP:0100648; HP:0100737	NONE
Emanuel syndrome	HP:0000238; HP:0000175; HP:0002308; HP:0001660; HP:0001631; HP:0000218; HP:0002023; HP:0001374; HP:0030820; HP:0000789; HP:0000343; HP:0002500; HP:0000545; HP:0012802; HP:0002205; HP:0002015; HP:0009765; HP:0004467; HP:0000365; HP:0002650; HP:0000486; HP:0002562; HP:0001643; HP:0002719; HP:0000678; HP:0001642; HP:0002019; HP:0000193; HP:0012714; HP:0002828; HP:0000054; HP:0000403; HP:0000684; HP:0001250; HP:0000490; HP:0000582; HP:0000347; HP:0000776; HP:0000023; HP:0004397; HP:0000028; HP:0001195; HP:0005401; HP:0000384; HP:0002059; HP:0000122; HP:0000089; HP:0000960; HP:0002751; HP:0012735; HP:0000369; HP:0000540; HP:0001623; HP:0001510; HP:0011968; HP:0002119; HP:0000400; HP:0001508; HP:0001305; HP:0001290; HP:0002020; HP:0000750; HP:0003028; HP:0000135; HP:0001249; HP:0001629; HP:0000483; HP:0009101; HP:0001263; HP:0000692; HP:0001274; HP:0000252; HP:0001650; HP:0000508; HP:0005815; HP:0005989	NONE
Aase-Smith syndrome	HP:0000175; HP:0000211; HP:0000377; HP:0000486; HP:0001238; HP:0001305; HP:0001387; HP:0001762; HP:0002650; HP:0002664; HP:0002828; HP:0003272; HP:0006501; HP:0100490	NONE
Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome	HP:0000639; HP:0000657; HP:0002073; HP:0007256; HP:0000508; HP:0000543; HP:0000565; HP:0000571; HP:0000666; HP:0001256; HP:0001263; HP:0001290; HP:0001310; HP:0001510; HP:0001583; HP:0001763; HP:0002075; HP:0002119; HP:0002136; HP:0002355; HP:0002464; HP:0004322; HP:0007221; HP:0007240; HP:0100275; HP:0001347; HP:0002465; HP:0002828; HP:0003487; HP:0006951; HP:0010864	NONE
Macrosomia-microphthalmia-cleft palate syndrome	HP:0000482; HP:0002683; HP:0007957; HP:0009099; HP:0000568; HP:0002093; HP:0000235; HP:0000337; HP:0002205; HP:0002240	NONE
Familial cerebral cavernous malformation	HP:0001250; HP:0001342; HP:0002315; HP:0001028; HP:0002516; HP:0002650; HP:0002858; HP:0012748; HP:0012749; HP:0030430; HP:0002572; HP:0007872; HP:0011276; HP:0011513; HP:0012721; HP:0100543; HP:0100561	CCM2; KRIT1; PDCD10; PIK3CA
Oguchi disease	HP:0007642; HP:0007984; HP:0030824; HP:0000539; HP:0000545; HP:0000608; HP:0000486; HP:0000505; HP:0000510; HP:0000639; HP:0000651	SAG; GRK1
Metachromatic leukodystrophy	HP:0006970; HP:0012379; HP:0000365; HP:0000505; HP:0000649; HP:0000762; HP:0001250; HP:0001251; HP:0001265; HP:0001288; HP:0001324; HP:0002191; HP:0002359; HP:0002376; HP:0002922; HP:0003394; HP:0008947; HP:0009830; HP:0030890; HP:0000020; HP:0000708; HP:0000709; HP:0000712; HP:0000726; HP:0000751; HP:0001260; HP:0001332; HP:0001337; HP:0002311; HP:0002607; HP:0009763; HP:0011471; HP:0011968; HP:0012531; HP:0030051; HP:0030858; HP:0031064; HP:0100753; HP:0002246; HP:0002576; HP:0002577; HP:0012437; HP:0025013; HP:0100575; HP:0100762	NONE
Fibular hemimelia	HP:0030772; HP:0031058; HP:0002355; HP:0002991; HP:0001762; HP:0002857; HP:0002982; HP:0005736; HP:0006437; HP:0009826; HP:0040066; HP:0100559; HP:0001376; HP:0001387; HP:0001388; HP:0001770; HP:0001772; HP:0001831; HP:0002979; HP:0003038; HP:0003097; HP:0003184; HP:0003365; HP:0005085; HP:0006101; HP:0006460; HP:0010219; HP:0011849; HP:0012165; HP:0012531; HP:0030043; HP:0045086; HP:0000110; HP:0000478; HP:0000528; HP:0000593; HP:0001249; HP:0001363; HP:0001627; HP:0001849; HP:0001873; HP:0002414; HP:0002990; HP:0003274; HP:0040071; HP:0100257; HP:0100656	NONE
TRAPPC11-related limb-girdle muscular dystrophy R18	HP:0000518; HP:0001265; HP:0001344; HP:0002240; HP:0002355; HP:0002515; HP:0002910; HP:0003198; HP:0003307; HP:0003326; HP:0003394; HP:0003560; HP:0003701; HP:0006785; HP:0006889; HP:0012762; HP:0040081; HP:0100295; HP:0000252; HP:0001397; HP:0002069; HP:0002072; HP:0002078; HP:0008947; HP:0025313	TRAPPC11
Glaucoma-ectopia lentis-microspherophakia-stiff joints-short stature syndrome	HP:0000501; HP:0001083; HP:0004322	FBN1
Osteopetrosis with renal tubular acidosis	HP:0004322; HP:0000218; HP:0001328; HP:0000405; HP:0002514; HP:0002757; HP:0002684; HP:0002092; HP:0008341; HP:0012181; HP:0001105; HP:0006641; HP:0001293; HP:0012370; HP:0002240; HP:0001999; HP:0002901; HP:0001942; HP:0002518; HP:0001903; HP:0000867; HP:0000160; HP:0011220; HP:0000592; HP:0000347; HP:0000248; HP:0011002; HP:0002049; HP:0000767; HP:0005528; HP:0001876; HP:0006335; HP:0002135; HP:0000179; HP:0001947; HP:0001882; HP:0000479; HP:0002870; HP:0000164; HP:0006824; HP:0012379; HP:0000787; HP:0030812; HP:0002273; HP:0000400; HP:0001508; HP:0001873; HP:0003148; HP:0000278; HP:0001357; HP:0003236; HP:0001249; HP:0000648; HP:0005461; HP:0001263; HP:0000692; HP:0000126; HP:0004445; HP:0010864	CA2
Cholestasis-lymphedema syndrome	HP:0000952; HP:0001000; HP:0001004; HP:0001012; HP:0001080; HP:0001394; HP:0001409; HP:0001744; HP:0002017; HP:0002027; HP:0002239; HP:0002240; HP:0002653; HP:0003077; HP:0003110; HP:0004349; HP:0006566; HP:0011985; HP:0012378; HP:0100763	NONE
Congenital central hypoventilation syndrome	HP:0001250; HP:0001252; HP:0002093; HP:0002251; HP:0002270; HP:0003005; HP:0003006; HP:0006747; HP:0100006; HP:0100543	LBX1; PHOX2B; EDN3; GDNF; MYO1H; BDNF
Pituitary deficiency due to empty sella turcica syndrome	HP:0000802; HP:0000876; HP:0002315; HP:0000824; HP:0000826; HP:0000870; HP:0001250; HP:0002921; HP:0002960; HP:0007663; HP:0008245; HP:0011446; HP:0011748; HP:0030532; HP:0040075; HP:0000651; HP:0000863; HP:0002615; HP:0002902; HP:0100661	NONE
Costello syndrome	HP:0000280; HP:0004322; HP:0000286; HP:0007477; HP:0000189; HP:0001582; HP:0000293; HP:0002224; HP:0000158; HP:0009465; HP:0009748; HP:0004690; HP:0000486; HP:0012740; HP:0001634; HP:0001639; HP:0001642; HP:0002120; HP:0001598; HP:0008872; HP:0000470; HP:0001531; HP:0000368; HP:0000028; HP:0100679; HP:0005692; HP:0000256; HP:0000179; HP:0000563; HP:0001814; HP:0005280; HP:0001231; HP:0000474; HP:0000164; HP:0001800; HP:0002750; HP:0100729; HP:0000956; HP:0002020; HP:0000682; HP:0001249; HP:0001629; HP:0007440; HP:0000962; HP:0000951; HP:0001595	HRAS
Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	HP:0000982; HP:0008064	POMP
