ID	HPO_Terms	Diagnostic_Genes
PMID_31782611_PT1	HP:0000252; HP:0002079; HP:0002188; HP:0002194; HP:0000750; HP:0001249; HP:0000729	POGZ
PMID_31782611_PT23	HP:0000545; HP:0000483; HP:0000750; HP:0001249	POGZ
PMID_33277917_Patient_12	HP:0000396; HP:0000252; HP:0000248; HP:0005280; HP:0001263; HP:0002194; HP:0000750; HP:0001249	POGZ
PMID_26942287_UMCN5	HP:0000540; HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0002373; HP:0011968; HP:0002205	POGZ
PMID_26942287_UMCN9	HP:0000540; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0007018; HP:0011968; HP:0000403; HP:0002205	POGZ
PMID_33277917_Patient_1	HP:0000455; HP:0011800; HP:0001321; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000739; HP:0012760; HP:0002019; HP:0011968	POGZ
PMID_31782611_PT12	HP:0002194; HP:0000750; HP:0001249; HP:0000729	POGZ
PMID_26739615_individual_2	HP:0000322; HP:0000194; HP:0000154; HP:0000307; HP:0002714; HP:0000219; HP:0000369; HP:0000358; HP:0000316; HP:0002553; HP:0000470; HP:0100704; HP:0000486; HP:0000252; HP:0000248; HP:0001382; HP:0000776; HP:0004322; HP:0005280; HP:0000455; HP:0000447; HP:0011800; HP:0002188; HP:0001263; HP:0000750; HP:0001249; HP:0012760; HP:0001631; HP:0001643; HP:0000407	POGZ
PMID_33909211_case	HP:0000486; HP:0002194; HP:0001249; HP:0000729; HP:0000739; HP:0012760; HP:0002019	POGZ
PMID_27148570_Patient_3	HP:0000252; HP:0001290; HP:0001321; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0001508; HP:0002572	POGZ
PMID_34645992_Individual_7	HP:0000540; HP:0001263; HP:0001249; HP:0000403	POGZ
PMID_33277917_Patient_9	HP:0000194; HP:0000158; HP:0000303; HP:0000316; HP:0000494; HP:0000248; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000739; HP:0012760	POGZ
PMID_34645992_Individual_9	HP:0000540; HP:0000510; HP:0000252; HP:0001263; HP:0000750; HP:0001249; HP:0011968; HP:0000407	POGZ
PMID_27148570_Patient_1	HP:0000486; HP:0001159; HP:0000252; HP:0002650; HP:0034392; HP:0001290; HP:0009879; HP:0001263; HP:0002194; HP:0000750; HP:0001249	POGZ
PMID_34645992_Individual_11	HP:0000545; HP:0001263; HP:0000750; HP:0001249; HP:0011968; HP:0000403	POGZ
PMID_34215294_case_report	HP:0000154; HP:0000158; HP:0000316; HP:0000494; HP:0030084; HP:0001156; HP:0005280; HP:0011800; HP:0001290; HP:0002059; HP:0002119; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001249; HP:0001250; HP:0000729; HP:0012760	POGZ
PMID_26942287_FR4	HP:0000252; HP:0004322; HP:0002059; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0100716	POGZ
PMID_33277917_Patient_18	HP:0000322; HP:0000219; HP:0000232; HP:0010803; HP:0000494; HP:0011800; HP:0000297; HP:0000750; HP:0001249; HP:0100716; HP:0000739; HP:0001508; HP:0002572	POGZ
PMID_33277917_Patient_4	HP:0000218; HP:0000252; HP:0002650; HP:0002079; HP:0001263; HP:0002194; HP:0000750; HP:0001249	POGZ
PMID_33277917_Patient_11	HP:0000219; HP:0000369; HP:0000316; HP:0001263; HP:0002194; HP:0001249	POGZ
PMID_31782611_PT8	HP:0100704; HP:0000486; HP:0000252; HP:0002188; HP:0002194; HP:0000750; HP:0000729	POGZ
PMID_31782611_PT22	HP:0000750	POGZ
PMID_26942287_UMCN1	HP:0000648; HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0007018; HP:0012760; HP:0002205	POGZ
PMID_33277917_Patient_13	HP:0000316; HP:0011800; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000739; HP:0012760	POGZ
PMID_35052493_individual_R02	HP:0000194; HP:0000154; HP:0000218; HP:0000175; HP:0000337; HP:0000316; HP:0000494; HP:0000470; HP:0001500; HP:0001837; HP:0001156; HP:0000252; HP:0001357; HP:0004322; HP:0005280; HP:0000455; HP:0000447; HP:0011800; HP:0001290; HP:0012389; HP:0008936; HP:0002119; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0000729; HP:0000739; HP:0012760	POGZ
PMID_26942287_FR5	HP:0001263; HP:0002194; HP:0000750; HP:0001250	POGZ
PMID_31782611_PT20	HP:0000750; HP:0001250	POGZ
PMID_26942287_FR1	HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0100716; HP:0012760; HP:0002019; HP:0011968; HP:0000407; HP:0000028	POGZ
PMID_26739615_individual_3	HP:0000322; HP:0000194; HP:0000193; HP:0000303; HP:0002714; HP:0002263; HP:0000219; HP:0000286; HP:0000540; HP:0000483; HP:0000486; HP:0001500; HP:0001837; HP:0001156; HP:0001263; HP:0001249; HP:0001250; HP:0000729; HP:0011968	POGZ
PMID_31782611_PT10	HP:0000252; HP:0002194; HP:0000750; HP:0000729	POGZ
PMID_35052493_individual_US01	HP:0000322; HP:0000278; HP:0000307; HP:0000337; HP:0000316; HP:0000545; HP:0000483; HP:0030084; HP:0000455; HP:0001290; HP:0012389; HP:0008936; HP:0001263; HP:0002194; HP:0000750; HP:0000729; HP:0007018; HP:0012760; HP:0002019; HP:0002020	POGZ
PMID_26942287_EE7	HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0012760; HP:0000407; HP:0000403	POGZ
PMID_26942287_FR2	HP:0001263; HP:0002194; HP:0000750; HP:0001249	POGZ
PMID_30879264_case_report	HP:0000322; HP:0000154; HP:0000175; HP:0000307; HP:0002263; HP:0000219; HP:0000316; HP:0000286; HP:0000508; HP:0002553; HP:0000545; HP:0000486; HP:0004322; HP:0005280; HP:0000455; HP:0000447; HP:0011800; HP:0012389; HP:0008936; HP:0002365; HP:0001305; HP:0001263; HP:0010862; HP:0000750; HP:0001250; HP:0000729; HP:0000744; HP:0011968; HP:0000407; HP:0000023; HP:0000403; HP:0002205	POGZ
PMID_33277917_Patient_2	HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0100716; HP:0000739	POGZ
PMID_31782611_PT13	HP:0001321; HP:0002194; HP:0000750	POGZ
PMID_34206215_case_report	HP:0000218; HP:0000303; HP:0000232; HP:0010803; HP:0000396; HP:0000316; HP:0002553; HP:0000470; HP:0000540; HP:0000483; HP:0001500; HP:0001837; HP:0000252; HP:0000248; HP:0005280; HP:0000455; HP:0011800; HP:0001290; HP:0002059; HP:0001321; HP:0002119; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001643; HP:0011968; HP:0000407	POGZ
PMID_35052493_individual_US03	HP:0000358; HP:0000396; HP:0000337; HP:0000316; HP:0000494; HP:0000470; HP:0000540; HP:0004322; HP:0001290; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001250; HP:0002019; HP:0000028	POGZ
PMID_33277917_Patient_3	HP:0000252; HP:0005280; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000739	POGZ
PMID_27148570_Patient_5	HP:0001500; HP:0001837; HP:0001263; HP:0001249	POGZ
PMID_33277917_Patient_15	HP:0000219; HP:0000286; HP:0000248; HP:0000776; HP:0001249; HP:0000407	POGZ
PMID_26942287_EE8	HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0012760; HP:0000744; HP:0011968; HP:0000403	POGZ
PMID_33277917_Patient_10	HP:0000232; HP:0010803; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000739; HP:0011968	POGZ
PMID_35052493_individual_NL01	HP:0000322; HP:0000194; HP:0000154; HP:0000158; HP:0000278; HP:0000307; HP:0002263; HP:0000232; HP:0000316; HP:0000286; HP:0001382; HP:0000455; HP:0000447; HP:0008936; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001249; HP:0000729; HP:0100716; HP:0000739; HP:0007018; HP:0012760; HP:0000744; HP:0011968; HP:0002205	POGZ
PMID_31782611_PT19	HP:0000486; HP:0000252; HP:0002079; HP:0002059; HP:0002194; HP:0001250; HP:0000407	POGZ
PMID_34645992_Individual_6	HP:0000540; HP:0000510; HP:0000252; HP:0001382	POGZ
PMID_26942287_EE6	HP:0001263; HP:0000750; HP:0001249; HP:0001250; HP:0000729	POGZ
PMID_34645992_Individual_1	HP:0002650; HP:0001263; HP:0001249; HP:0011968; HP:0000407	POGZ
PMID_31782611_PT5	HP:0000483; HP:0000486; HP:0000648; HP:0000252; HP:0002119; HP:0002194; HP:0000750; HP:0000407	POGZ
PMID_33277917_Patient_17	HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000739	POGZ
PMID_33277917_Patient_16	HP:0000154; HP:0000303; HP:0000316; HP:0000286; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000739; HP:0012760; HP:0001643; HP:0000407	POGZ
PMID_27824329_M19813	HP:0001263; HP:0002194; HP:0001249; HP:0001250; HP:0000729; HP:0007018	POGZ
PMID_35052493_individual_L02	HP:0000322; HP:0000194; HP:0000154; HP:0000218; HP:0000193; HP:0000307; HP:0002714; HP:0002263; HP:0000219; HP:0000337; HP:0000316; HP:0000494; HP:0000470; HP:0000540; HP:0012803; HP:0000483; HP:0000486; HP:0000648; HP:0000252; HP:0001382; HP:0001290; HP:0012389; HP:0008936; HP:0000297; HP:0002119; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001250; HP:0000729; HP:0100716; HP:0000739; HP:0012760; HP:0001508; HP:0011968; HP:0002572	POGZ
PMID_26942287_UMCN3	HP:0000540; HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0007018; HP:0011968; HP:0002572	POGZ
PMID_27148570_Patient_6	HP:0001500; HP:0001837; HP:0001290; HP:0001263; HP:0002194; HP:0001249; HP:0007018; HP:0002572	POGZ
PMID_31782611_PT18	HP:0000483; HP:0002119; HP:0002194; HP:0000750	POGZ
PMID_34133408_case	HP:0000303; HP:0002714; HP:0000219; HP:0000232; HP:0010803; HP:0000286; HP:0000508; HP:0000248; HP:0000447; HP:0011800; HP:0002059; HP:0000750; HP:0001249; HP:0001250; HP:0012760	POGZ
PMID_26763879_patient	HP:0000307; HP:0002714; HP:0002263; HP:0000316; HP:0000286; HP:0000508; HP:0002553; HP:0005280; HP:0000447; HP:0011800; HP:0001263; HP:0000750; HP:0001249; HP:0012760; HP:0000744	POGZ
PMID_34645992_Individual_5	HP:0000540; HP:0000252; HP:0001382; HP:0001263; HP:0000750; HP:0011968; HP:0000403	POGZ
PMID_27148570_Patient_7	HP:0000252; HP:0001290; HP:0002079; HP:0002059; HP:0001263; HP:0000407	POGZ
PMID_26942287_FR3	HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0002019; HP:0011968	POGZ
PMID_25694107_case_report	HP:0000194; HP:0002714; HP:0002263; HP:0000316; HP:0000494; HP:0000286; HP:0000486; HP:0000252; HP:0005280; HP:0000447; HP:0011800; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0012760	POGZ
PMID_34645992_Individual_10	HP:0000486; HP:0000252; HP:0002079; HP:0001263; HP:0011968; HP:0000407	POGZ
PMID_31782611_PT14	HP:0000540; HP:0000510; HP:0000252; HP:0002194; HP:0000750; HP:0001250; HP:0000729	POGZ
PMID_26739615_individual_5	HP:0000322; HP:0000218; HP:0000175; HP:0000303; HP:0000307; HP:0002714; HP:0000219; HP:0000286; HP:0000508; HP:0000483; HP:0000486; HP:0000648; HP:0001156; HP:0000252; HP:0000248; HP:0004322; HP:0005280; HP:0011800; HP:0001305; HP:0001263; HP:0001249; HP:0000729; HP:0001631; HP:0000407	POGZ
PMID_31782611_PT2	HP:0002194; HP:0000750; HP:0001249	POGZ
PMID_26942287_UMCN7	HP:0000252; HP:0001357; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729	POGZ
PMID_31136090_case_report	HP:0000322; HP:0000194; HP:0000158; HP:0000307; HP:0002714; HP:0002263; HP:0000219; HP:0000232; HP:0010803; HP:0000316; HP:0000494; HP:0000286; HP:0002553; HP:0030084; HP:0000252; HP:0001357; HP:0005280; HP:0000455; HP:0000447; HP:0011800; HP:0002079; HP:0002059; HP:0002119; HP:0001263; HP:0000750; HP:0001250; HP:0000729; HP:0011968; HP:0000407	POGZ
PMID_31782611_PT21	HP:0000252; HP:0002194; HP:0000750; HP:0000407	POGZ
PMID_26739615_individual_4	HP:0000322; HP:0000194; HP:0000218; HP:0000303; HP:0000307; HP:0002714; HP:0002263; HP:0000219; HP:0000358; HP:0000316; HP:0000286; HP:0002553; HP:0012803; HP:0000510; HP:0000486; HP:0000648; HP:0000252; HP:0000248; HP:0004322; HP:0005280; HP:0000455; HP:0000447; HP:0011800; HP:0001263; HP:0000750; HP:0001249; HP:0002020; HP:0011968; HP:0000407	POGZ
PMID_28480548_girl	HP:0000322; HP:0000194; HP:0000154; HP:0000303; HP:0000307; HP:0002714; HP:0000219; HP:0000232; HP:0010803; HP:0000316; HP:0000494; HP:0000286; HP:0000508; HP:0002553; HP:0000486; HP:0001500; HP:0001837; HP:0030084; HP:0001159; HP:0001156; HP:0000252; HP:0004322; HP:0000455; HP:0000447; HP:0011800; HP:0002079; HP:0009879; HP:0002365; HP:0001321; HP:0002119; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001249; HP:0001250; HP:0000729; HP:0012760; HP:0001631; HP:0002019; HP:0002020; HP:0000407; HP:0002205	POGZ
PMID_26942287_UMCN4	HP:0001382; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0001250; HP:0011968	POGZ
PMID_26942287_EE2	HP:0001382; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0002019	POGZ
PMID_27148570_Patient_2	HP:0000252; HP:0001290; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000739; HP:0002572	POGZ
PMID_32345733_index	HP:0002263; HP:0000248; HP:0011800; HP:0001263; HP:0002194; HP:0010862; HP:0000750; HP:0001249	POGZ
PMID_26942287_UMCN8	HP:0000252; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0100716; HP:0000739; HP:0011968	POGZ
PMID_26942287_FR6	HP:0001321; HP:0001263; HP:0002194; HP:0000750; HP:0000729	POGZ
PMID_31782611_PT17	HP:0002194; HP:0000750; HP:0000729	POGZ
PMID_26942287_EE4	HP:0000540; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000744	POGZ
PMID_33277917_Patient_19	HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0012760	POGZ
PMID_31782611_PT6	HP:0000540; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0000407	POGZ
PMID_26942287_EE3	HP:0000540; HP:0000483; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0100716; HP:0012760	POGZ
PMID_35052493_individual_D01	HP:0000278; HP:0000307; HP:0000219; HP:0000232; HP:0010803; HP:0000341; HP:0000248; HP:0001382; HP:0000455; HP:0000447; HP:0011800; HP:0001263; HP:0002194; HP:0000750; HP:0001249; HP:0000729; HP:0001537; HP:0000403	POGZ
PMID_37075751_Individual_15	HP:0001263; HP:0001655; HP:0012469; HP:0000316; HP:0034185; HP:0040064; HP:0410263; HP:0000252; HP:0034392; HP:0001252	POLR1A
PMID_37075751_Individual_4	HP:0000954; HP:0000369; HP:0000637; HP:0011639; HP:0001605; HP:0001800; HP:0004209; HP:0003196; HP:0001252	POLR1A
PMID_37075751_Individual_1	HP:0000175; HP:0011330; HP:0410030	POLR1C
PMID_37075751_Individual_8	HP:0001362; HP:0001263; HP:0008551; HP:0001250; HP:0001655; HP:0000316; HP:0000126; HP:0002015; HP:0000369; HP:0040064; HP:0000636; HP:0000347; HP:0008689; HP:0000252; HP:0002835; HP:0001252	POLR1A
PMID_37075751_Individual_17	HP:0001263; HP:0008551; HP:0011471; HP:0000218; HP:0410263; HP:0000347; HP:0001655; HP:0001059; HP:0002786; HP:0000365; HP:0000324; HP:0002650; HP:0001250; HP:0002410	POLR1A
PMID_37075751_Individual_10	HP:0000668; HP:0009921; HP:0000508; HP:0000403; HP:0000316; HP:0000175; HP:0040064; HP:0000347	POLR1A
PMID_36917474_Patient_2	HP:0011968; HP:0001332; HP:0001347; HP:0001257; HP:0002415; HP:0001263; HP:0003429; HP:0001272; HP:0033725; HP:0001252; HP:0004322; HP:0000639	POLR1A
PMID_37075751_Individual_2	HP:0000175; HP:0011330; HP:0410030	POLR1C
PMID_37075751_Individual_14	HP:0001263; HP:0000582; HP:0001250; HP:0001508; HP:0000316; HP:0000369; HP:0005280; HP:0410263; HP:0002389; HP:0000463; HP:0000023; HP:0000347; HP:0000028; HP:0011330; HP:0000286; HP:0001252	POLR1A
PMID_37075751_Individual_6	HP:0000238; HP:0000316; HP:0000347; HP:0000175; HP:0002119; HP:0000369; HP:0000668; HP:0003396; HP:0000324; HP:0004502	POLR1A
PMID_37075751_Individual_18	HP:0001263; HP:0000508; HP:0001655; HP:0001629; HP:0001647; HP:0011569; HP:0040064; HP:0001601; HP:0004937; HP:0000347; HP:0004942; HP:0034392; HP:0011577; HP:0001252	POLR1A
PMID_37075751_Individual_5	HP:0000508; HP:0001629; HP:0001605; HP:0001252	POLR1A
PMID_28051070_Brother_1_203	HP:0002599; HP:0001272; HP:0000648; HP:0001761; HP:0001382; HP:0002415; HP:0002119; HP:0002078; HP:0033725; HP:0001263; HP:0000605; HP:0001347; HP:0003487; HP:0031936; HP:0001332; HP:0002376; HP:0002066; HP:0001257; HP:0001249; HP:0004482; HP:0002059; HP:0002505	POLR1A
PMID_37075751_Individual_11	HP:0001270; HP:0000316; HP:0012049; HP:0002061; HP:0011342; HP:0001252	POLR1A
PMID_36917474_Patient_1	HP:0001250; HP:0002376; HP:0001332; HP:0002650; HP:0001347; HP:0000737; HP:0001276; HP:0000486; HP:0000518; HP:0002415; HP:0002119; HP:0001263; HP:0001249; HP:0007366; HP:0003429; HP:0001272; HP:0002059; HP:0002078; HP:0033725; HP:0000639	POLR1A
PMID_37075751_Individual_7	HP:0000175; HP:0000347; HP:0000369; HP:0000316	POLR1A
PMID_37075751_Individual_16	HP:0001263; HP:0001250; HP:0000316; HP:0410263; HP:0000252; HP:0011471; HP:0001252	POLR1A
PMID_37075751_Individual_3	HP:0001263; HP:0000365; HP:0200128; HP:0003764; HP:0000252; HP:0001252	POLR1A
PMID_37075751_Individual_13	HP:0001263; HP:0000508; HP:0001250; HP:0000369; HP:0410263; HP:0040064; HP:0001252	POLR1A
PMID_37075751_Individual_12	HP:0009110; HP:0004415; HP:0040064; HP:0012712; HP:0001629; HP:0000252; HP:0000508; HP:0000324; HP:0000490; HP:0008551	POLR1A
PMID_28051070_Brother_2_204	HP:0002599; HP:0001272; HP:0000648; HP:0001382; HP:0002415; HP:0001344; HP:0002119; HP:0002078; HP:0001250; HP:0033725; HP:0001263; HP:0000605; HP:0001347; HP:0003487; HP:0002421; HP:0031936; HP:0001332; HP:0001257; HP:0001249; HP:0004482; HP:0002059; HP:0004322	POLR1A
PMID_37075751_Individual_9	HP:0000337; HP:0008551; HP:0000316; HP:0000490; HP:0002376; HP:0011443; HP:0001305; HP:0001336; HP:0200134; HP:0010819; HP:0000574	POLR1A
PMID_21131976_EsM6227	HP:0000347; HP:0000494; HP:0008551	POLR1D
PMID_21131976_EsM6195	HP:0000452; HP:0000347; HP:0000494; HP:0008551; HP:0010669; HP:0000405	POLR1D
PMID_21131976_EsM42160	HP:0000347; HP:0000175; HP:0000652; HP:0000494; HP:0008551; HP:0010669; HP:0000405; HP:0001270; HP:0000750	POLR1D
PMID_24603435_Family_1_affected_individual	HP:0000347; HP:0000494; HP:0000272; HP:0004467; HP:0000405	POLR1D
PMID_21131976_EsM5513	HP:0000347; HP:0000175; HP:0008551	POLR1D
PMID_21131976_EsM5850	HP:0000347; HP:0000175; HP:0000652; HP:0000494; HP:0008551; HP:0010669; HP:0000405; HP:0000750	POLR1D
PMID_21131976_EsM3422	HP:0000347	POLR1D
PMID_21131976_Lei1	HP:0000347; HP:0000494; HP:0008551; HP:0010669; HP:0000405	POLR1D
PMID_21131976_Man33	HP:0000347; HP:0000652; HP:0000494; HP:0010669	POLR1D
PMID_21131976_EsM10408	HP:0000347; HP:0000494; HP:0008551; HP:0010669; HP:0000405	POLR1D
PMID_26908613_SRF1105	HP:0000662; HP:0000533; HP:0007663; HP:0030329; HP:0001133; HP:0011003; HP:0000512; HP:0030629	POMGNT1
PMID_26908613_MOGL2063	HP:0500087; HP:0007663; HP:0007843; HP:0030527; HP:0007737	POMGNT1
PMID_26908613_SRF1630	HP:0000662; HP:0007663; HP:0030329; HP:0030527; HP:0007737; HP:0007814	POMGNT1
PMID_26908613_MOGL2064	HP:0500087; HP:0000533; HP:0000662; HP:0007663; HP:0011505; HP:0030329; HP:0007843; HP:0030527; HP:0007737	POMGNT1
PMID_35420632_Patient_3_III-3	HP:0031413; HP:0045051; HP:0031950; HP:0002206; HP:0001873; HP:0005518; HP:0002875	POT1
PMID_35420632_Patient_4_IV-4	HP:0031413; HP:0045051; HP:0031950; HP:0002206; HP:0031996; HP:0001217; HP:0002875; HP:0031246	POT1
PMID_35420632_patient_1_V-1	HP:0001399; HP:0031413; HP:0045051; HP:0031950; HP:0002206; HP:0031996; HP:0001217; HP:0011954; HP:0030169; HP:0002040; HP:0001744; HP:0001409; HP:0001873	POT1
PMID_35420632_patient21_IV-2	HP:0031413; HP:0045051; HP:0031950; HP:0002206; HP:0031996; HP:0001217; HP:0002875; HP:0002216	POT1
PMID_20089953_Patient_III_1	HP:0000938; HP:0002194; HP:0002757; HP:0000520; HP:0001763; HP:0005019; HP:0005469; HP:0000774	PPIB
PMID_19781681_Proband_P2_2	HP:0008873; HP:0003023; HP:0000260; HP:0005855; HP:0002757	PPIB
PMID_19781681_Proband_P1_2	HP:0000938; HP:0003023; HP:0005855	PPIB
PMID_19781681_Proband_P1_1	HP:0003023; HP:0005855	PPIB
PMID_20089953_Patient_III_4	HP:0008873; HP:0000939; HP:0000260; HP:0002194; HP:0001537; HP:0001763; HP:0005019; HP:0006487; HP:0005855; HP:0000325; HP:0000520; HP:0002757; HP:0002953	PPIB
PMID_19781681_Proband_P2_1	HP:0008873; HP:0002808; HP:0002650; HP:0003023; HP:0000592; HP:0000260; HP:0045087; HP:0006094; HP:0005855; HP:0000938; HP:0002645; HP:0002194; HP:0002540; HP:0002757	PPIB
PMID_32666529_Family_4_II.1	HP:0001644; HP:0040149	PPP1R13L
PMID_28069640_R_(VI13)	HP:0001644; HP:0034306; HP:0001629; HP:0025169; HP:0001508	PPP1R13L
PMID_35924320_proband	HP:0001644; HP:0004756; HP:0001685; HP:0025169; HP:0002208; HP:0009890; HP:0012413	PPP1R13L
PMID_28069640_Patient_Y.M_(VI4)	HP:0001644; HP:0001653; HP:0005180; HP:0001698; HP:0034306; HP:0040149; HP:0002209; HP:0011359; HP:0008064; HP:0000989; HP:0009890; HP:0005280; HP:0007957; HP:0001270	PPP1R13L
PMID_32666529_Family_5_II.1	HP:0001644; HP:0025169; HP:0002209	PPP1R13L
PMID_32666529_Family_5_II.2	HP:0001644; HP:0025169; HP:0002209; HP:0001270	PPP1R13L
PMID_28069640_Patient_M.A_(VI10)	HP:0001644; HP:0001653; HP:0005180; HP:0001698; HP:0034306; HP:0031318; HP:0025169; HP:0040149; HP:0002209; HP:0011359; HP:0008064; HP:0008404; HP:0009890; HP:0005280; HP:0001508; HP:0001270	PPP1R13L
PMID_32666529_Family_3_II.1	HP:0001644; HP:0004756; HP:0025169; HP:0001270; HP:0001249	PPP1R13L
PMID_32666529_Family_2_II.1	HP:0001644; HP:0025169; HP:0008404; HP:0410030	PPP1R13L
PMID_32666529_Family_I_II.1	HP:0001644; HP:0001655; HP:0001653; HP:0005180; HP:0025169; HP:0002209; HP:0001806	PPP1R13L
PMID_32666529_Family_2_II.2	HP:0001644; HP:0025169; HP:0410030	PPP1R13L
PMID_28069640_Patient_A.J_(VII1)	HP:0001644; HP:0001653; HP:0005180; HP:0001647; HP:0030718; HP:0025169; HP:0040149; HP:0002209; HP:0011359; HP:0009890; HP:0005280; HP:0001508; HP:0001270	PPP1R13L
PMID_35933355_two-year-old_ACM_proband	HP:0001644; HP:0025169	PPP1R13L
PMID_28069640_R_(VI12)_older_sister	HP:0001644; HP:0001629; HP:0025169; HP:0001508	PPP1R13L
PMID_37761890_41 	HP:0000750; HP:0001270; HP:0002342; HP:0011968; HP:0000252; HP:0002079; HP:0001250; HP:0007018	PPP2R1A
PMID_37761890_30 	HP:0002342; HP:0000750; HP:0001270; HP:0001250; HP:0002079; HP:0007018; HP:0000718; HP:0001252; HP:0011968	PPP2R1A
PMID_37761890_49 	HP:0000256; HP:0001263; HP:0002342; HP:0000729; HP:0001252	PPP2R1A
PMID_37761890_29 	HP:0000256; HP:0001338; HP:0011968; HP:0001643; HP:0001629; HP:0001655	PPP2R1A
PMID_37761890_2 	HP:0000256; HP:0010864; HP:0000750; HP:0001270; HP:0007018; HP:0001252; HP:0002020; HP:0001382	PPP2R1A
PMID_37761890_11 	HP:0004322; HP:0000256; HP:0001263; HP:0001252; HP:0011968	PPP2R1A
PMID_37761890_46 	HP:0000252; HP:0001249; HP:0001274	PPP2R1A
PMID_37761890_19 	HP:0010864; HP:0000750; HP:0001270; HP:0001250; HP:0001274; HP:0002119; HP:0001252; HP:0002650; HP:0001643; HP:0001655	PPP2R1A
PMID_37761890_33 	HP:0004322; HP:0000252; HP:0001250; HP:0001274; HP:0011968; HP:0000365	PPP2R1A
PMID_37761890_32 	HP:0001263; HP:0000750; HP:0001270; HP:0007018; HP:0001252; HP:0011968	PPP2R1A
PMID_37761890_21 	HP:0000750; HP:0001270; HP:0010864; HP:0001252; HP:0001274; HP:0011968; HP:0001250	PPP2R1A
PMID_37761890_57 	HP:0001263; HP:0002079	PPP2R1A
PMID_37761890_53 	HP:0001249; HP:0001250; HP:0001274	PPP2R1A
PMID_37761890_47 	HP:0000252; HP:0001249; HP:0001274	PPP2R1A
PMID_37761890_22 	HP:0001249; HP:0001263; HP:0000750; HP:0001270; HP:0001250; HP:0001274; HP:0002365; HP:0011968; HP:0001642; HP:0001655	PPP2R1A
PMID_37761890_18 	HP:0001256; HP:0000750; HP:0001270; HP:0001252; HP:0011968; HP:0000252; HP:0025101; HP:0002816	PPP2R1A
PMID_37761890_9 	HP:0002342; HP:0000750; HP:0001270; HP:0000729; HP:0001252; HP:0011968; HP:0001382; HP:0002944	PPP2R1A
PMID_37761890_37 	HP:0002342; HP:0000750; HP:0001270; HP:0002079; HP:0006970; HP:0000729; HP:0001252; HP:0011968; HP:0000365; HP:0001382	PPP2R1A
PMID_37761890_60 	HP:0000252; HP:0001263; HP:0010864; HP:0002079; HP:0007018	PPP2R1A
PMID_37761890_38 	HP:0000252; HP:0001263; HP:0002079; HP:0011968	PPP2R1A
PMID_37761890_14 	HP:0000256; HP:0002342; HP:0001274; HP:0001252; HP:0011968; HP:0000365; HP:0001643	PPP2R1A
PMID_37761890_10 	HP:0000256; HP:0002342; HP:0000750; HP:0000729; HP:0001252; HP:0011968; HP:0002650; HP:0001712	PPP2R1A
PMID_37761890_8 	HP:0000252; HP:0001249; HP:0001263; HP:0001274; HP:0034295; HP:0001252; HP:0011968; HP:0001655	PPP2R1A
