ID	HPO_Terms	Diagnostic_Genes
SCV000244244	HP:0001263; HP:0001252; HP:0100022; HP:0002072; HP:0001336; HP:0012758; HP:0002307; HP:0000194; HP:0200007; HP:0000527; HP:0000286; HP:0000280; HP:0000687; HP:0003199; HP:0003808; HP:0001270; HP:0000750; HP:0007098; HP:0006983	GNAO1
SCV001446748	HP:0001263; HP:0001269; HP:0002376; HP:0009062	GNAO1
SCV002058168	HP:0004209; HP:0001290; HP:0001263; HP:0000218; HP:0005348	GNAO1
SCV001439375	HP:0000519; HP:0001903	LZTR1
SCV002538635	HP:0000252	LZTR1
SCV003807394	HP:0001171; HP:0000347; HP:0001595; HP:0001631; HP:0001839	LZTR1
SCV002058687	HP:0000717; HP:0001249	CLCN4
SCV001445473	HP:0001263; HP:0001249; HP:0000717; HP:0000708; HP:0001300; HP:0001332; HP:0001272; HP:0001252; HP:0001348; HP:0000939; HP:0002650; HP:0000047; HP:0003128; HP:0002490; HP:0045045	FBXL4
SCV004013549	HP:0001937; HP:0001263	AP4M1
SCV004812078	HP:0000548; HP:0000505; HP:0001513; HP:0000365; HP:0000855; HP:0000639	ALMS1
SCV000494583	HP:0001274; HP:0000750; HP:0002280; HP:0030048	ARID1B
SCV001448924	HP:0001263; HP:0001249; HP:0000407; HP:0001290; HP:0002144; HP:0000750; HP:0002474; HP:0004322; HP:0001513; HP:0004482; HP:0000154; HP:0002015; HP:0000356; HP:0000358; HP:0000582; HP:0000508; HP:0000545; HP:0000486; HP:0200057; HP:0001977; HP:0000140; HP:0001344; HP:0004452	ARID1B
SCV001622617	HP:0001249; HP:0002650; HP:0001270; HP:0000750; HP:0000752; HP:0001999; HP:0100898; HP:0000324; HP:0001034; HP:0001852; HP:0000771	ARID1B
SCV002577861	HP:0010535; HP:0000369; HP:0000316; HP:0001252; HP:0001627; HP:0002079	ARID1B
SCV000741625	HP:0001263; HP:0000123; HP:0000975; HP:0001348; HP:0000341; HP:0001007; HP:0000664; HP:0000463; HP:0002705; HP:0000678; HP:0000083; HP:0001510; HP:0000988; HP:0001382; HP:0001347; HP:0000175; HP:0001357; HP:0000294; HP:0000368; HP:0000494; HP:0001238; HP:0000954; HP:0001812; HP:0001786; HP:0010055; HP:0006185	ARID1B
SCV002521101	HP:0004322; HP:0040196; HP:0001263; HP:0002209; HP:0000337; HP:0000574; HP:0000414; HP:0009909; HP:0001156; HP:0001344	ARID1B
SCV001190493	HP:0001597; HP:0000612; HP:0000589; HP:0000567; HP:0001680; HP:0012304; HP:0011480; HP:0008007; HP:0001629; HP:0001631; HP:0000126	KMT2D
SCV002012274	HP:0002194; HP:0000750; HP:0001332; HP:0001508; HP:0001290; HP:0001249; HP:0001250; HP:0001257; HP:0001256	SLC16A2
SCV002011943	HP:0001290; HP:0001999; HP:0001762; HP:0000252; HP:0000411; HP:0000527; HP:0000175; HP:0008572; HP:0001274; HP:0000750; HP:0001249; HP:0000028; HP:0011304; HP:0000448; HP:0001249; HP:0010862; HP:0002194; HP:0002827; HP:0000341; HP:0001792	SMARCB1
SCV004047176	HP:0001642; HP:0001003; HP:0001054	JAG1
SCV002573087	HP:0200123	JAG1
SCV000740812	HP:0001298; HP:0002381; HP:0001251; HP:0100033; HP:0001337; HP:0002910; HP:0003236; HP:0005366; HP:0000490; HP:0001263; HP:0012696; HP:0002194; HP:0000750; HP:0001290; HP:0002714	BCS1L
SCV002072923	HP:0002355; HP:0002359	NDUFAF6
SCV000742216	HP:0001250; HP:0001298; HP:0001266; HP:0002376; HP:0001733; HP:0012444; HP:0002119; HP:0002828; HP:0001347; HP:0011448; HP:0100704; HP:0002478	DNM1L
SCV000864022	HP:0010841; HP:0002133; HP:0007359; HP:0007334; HP:0002123; HP:0001272; HP:0000818; HP:0002187	DNM1L
SCV004047904	HP:0002313	DNM1L
SCV002572742	HP:0002273; HP:0031936; HP:0011967; HP:0002839	FARS2
SCV003845274	HP:0003487; HP:0001260; HP:0001332; HP:0002066; HP:0001288; HP:0009028; HP:0001347; HP:0006895; HP:0000545; HP:0001761; HP:0007020; HP:0001245; HP:0001264; HP:0001258	FARS2
SCV004047783	HP:0001250; HP:0001263	GFM1
SCV003841517	HP:0001397; HP:0002240; HP:0001397	GYS2
SCV002523588	HP:0000733; HP:0000735; HP:0001290; HP:0000750; HP:0030084; HP:0000708	NDUFS1
SCV005062031	HP:0001250	RARS2
SCV003842033	HP:0002656; HP:0004322; HP:0000914; HP:0002650; HP:0003282	YARS2
SCV001501017	HP:0002066	ATM
SCV002572954	HP:0002066; HP:0000524; HP:0001272; HP:0002359; HP:0001263; HP:0001256; HP:0006254; HP:0005526; HP:0008936; HP:0001350; HP:0001477	ATM
SCV001430130	HP:0000232; HP:0000368; HP:0001250; HP:0000252; HP:0000322; HP:0002162; HP:0002205; HP:0004322; HP:0001263; HP:0000431; HP:0000280; HP:0001252; HP:0001344	SLC35C1
SCV001761992	HP:0001263; HP:0001272	TUBB4A
SCV004704510	HP:0003477	GJB1
SCV002572838	HP:0001324; HP:0003458	DMD
SCV002058701	HP:0009836; HP:0000518; HP:0001999; HP:0001508; HP:0001263; HP:0000343; HP:0000369; HP:0000486	ALDH18A1
SCV001446455	HP:0000750; HP:0000752; HP:0001263; HP:0002015; HP:0000243	FOXP1
SCV002525709	HP:0001548	PIK3CA
SCV002012040	HP:0001999; HP:0007206; HP:0000256; HP:0001355; HP:0000316; HP:0007413	PIK3CA
SCV002573030	HP:0007707; HP:0000482; HP:0000568; HP:0000519	GJA8
SCV002058601	HP:0007633; HP:0000618; HP:0000482	GJA8
SCV002012315	HP:0006970; HP:0000252; HP:0001290; HP:0000750; HP:0000414; HP:0003128; HP:0001328; HP:0012444; HP:0005280; HP:0001274; HP:0000400; HP:0001270; HP:0002376; HP:0002194; HP:0001249; HP:0000286	PPP2R1A
SCV002011960	HP:0001548; HP:0010862; HP:0000508; HP:0000750; HP:0002194; HP:0000256; HP:0001249; HP:0001290	CSPP1
SCV000887490	HP:0001274; HP:0000316; HP:0000609; HP:0001249; HP:0000147; HP:0002419; HP:0030048; HP:0100702; HP:0000256; HP:0001392; HP:0000130; HP:0002566; HP:0001770	KIF7
SCV002577883	HP:0001332	NKX2-1
SCV002012146	HP:0001629; HP:0001642; HP:0001999; HP:0007269; HP:0001371; HP:0003202; HP:0001263; HP:0000689; HP:0010862; HP:0001290; HP:0002705; HP:0002194; HP:0002650	MORC2
SCV004101531	HP:0000707	MORC2
SCV000257488	HP:0001263; HP:0008619; HP:0012389; HP:0002078; HP:0003739; HP:0000494; HP:0002007; HP:0100702	ACO2
SCV000886431	HP:0001761	FBLN5
SCV002012338	HP:0002194; HP:0003128; HP:0001290; HP:0000750; HP:0001270; HP:0001510; HP:0004322; HP:0002134; HP:0001508; HP:0001250; HP:0001249	ECHS1
SCV002573189	HP:0001249; HP:0001999; HP:0012368; HP:0002553; HP:0000316; HP:0000490; HP:0000581; HP:0000537; HP:0009909; HP:0002212; HP:0002714; HP:0000327; HP:0030084; HP:0001156; HP:0001792; HP:0000062; HP:0008665; HP:0000365	MAPRE2
SCV002059046	HP:0000097; HP:0000093; HP:0002721; HP:0000100	NUP107
SCV002572847	HP:0000097	NUP107
SCV001430123	HP:0001263; HP:0001252; HP:0003502	SETD5
SCV000741653	HP:0001264; HP:0001288; HP:0040083; HP:0001382; HP:0012378; HP:0002169	ATL1
SCV004027788	HP:0012126	ATM
SCV002573233	HP:0012531	HTRA1
SCV004100652	HP:0001263; HP:0002061; HP:0001347; HP:0030081; HP:0002415; HP:0012753	HEXA
SCV002521176	HP:0001263; HP:0002240; HP:0002910; HP:0008162; HP:0001508; HP:0001943	PPP1R15B
SCV002058519	HP:0011155	MMUT
SCV003925634	HP:0001252; HP:0025190; HP:0010819; HP:0001251; HP:0010864; HP:0032794; HP:0001629; HP:0002121	SYNGAP1
SCV001448987	HP:0001250; HP:0000609; HP:0000750; HP:0001508; HP:0008619; HP:0000252; HP:0002059; HP:0000505; HP:0002194; HP:0002015; HP:0002068; HP:0011968	ALG1
SCV000265566	HP:0000750; HP:0001250; HP:0001712	RIT1
SCV000265602	HP:0002342; HP:0000252; HP:0004322	MED13L
SCV001447022	HP:0000742; HP:0001007; HP:0001263; HP:0001999; HP:0007064	MED13L
SCV002523624	HP:0007687; HP:0004322; HP:0002650; HP:0001761; HP:0000639; HP:0001290; HP:0002359; HP:0002376; HP:0007305; HP:0002960; HP:0012647	TRMT10C
SCV001245025	HP:0030892; HP:0006846	BOLA3
SCV003841970	HP:0001250; HP:0003128; HP:0001639; HP:0002353	BOLA3
SCV001190149	HP:0003139; HP:0002718	IKZF1
SCV000259178	HP:0001263; HP:0001956; HP:0000618	ALMS1
SCV003841305	HP:0003128; HP:0002131; HP:0001250; HP:0012758; HP:0001271	COQ8A
SCV004171020	HP:0001601; HP:0000582; HP:0045075; HP:0000568; HP:0000581; HP:0001249; HP:0008551; HP:0001250; HP:0000316; HP:0004322; HP:0004875; HP:0012745; HP:0001182; HP:0030001; HP:0008070; HP:0000252; HP:0000324	UBE3B
SCV004242428	HP:0001251; HP:0007270; HP:0001249; HP:0000708	SYNGAP1
SCV004242408	HP:0000252; HP:0008763; HP:0004322; HP:0000278; HP:0001344; HP:0000369; HP:0001252; HP:0004209; HP:0000202; HP:0012815; HP:0011344; HP:0004691	NEDD4L
SCV005401058	HP:0002715	IL2RG
SCV001762019	HP:0007754; HP:0008020	GUCA1A
SCV002099224	HP:0001249; HP:0000717; HP:0001250; HP:0000729; HP:0002099; HP:0025517; HP:0000486; HP:0001250; HP:0001263; HP:0001290; HP:0000025; HP:0000238; HP:0001250; HP:0001249; HP:0000750; HP:0000708; HP:0001250	TBCK
SCV004100553	HP:0025137; HP:0002190	CYP21A2
SCV005439023	HP:0000707	GALC
SCV002318632	HP:0002224; HP:0001508; HP:0000164; HP:0025520; HP:0004322; HP:0000750; HP:0001510; HP:0200040; HP:0000252	LIPH
SCV002058889	HP:0001321; HP:0001263; HP:0001290; HP:0001410	PMM2
SCV002318623	HP:0001217; HP:0002014; HP:0000975; HP:0001072	SLCO2A1
SCV002012079	HP:0002553; HP:0001631; HP:0004209; HP:0001263; HP:0000286; HP:0001999; HP:0010862; HP:0002194; HP:0000238; HP:0001290; HP:0001249; HP:0000750; HP:0000463; HP:0012541	PIGT
SCV002578158	HP:0002072; HP:0002487	PDE10A
SCV002521182	HP:0002307; HP:0011369; HP:0000545; HP:0002015; HP:0030084; HP:0011968; HP:0001285; HP:0011398; HP:0003535; HP:0001525; HP:0000483; HP:0001332; HP:0001348; HP:0001263; HP:0000252; HP:0002509	ATAD3A
SCV002572595	HP:0012677; HP:0002344; HP:0012678; HP:0000648; HP:0001338; HP:0000572; HP:0000750; HP:0002359	C19orf12
SCV000267155	HP:0007754; HP:0000543; HP:0000512; HP:0000548	RAB28
SCV002058796	HP:0004322; HP:0002652	PHEX
SCV004047057	HP:0003141; HP:0001658; HP:0003124	LDLR
SCV001905605	HP:0000821; HP:0002861; HP:0003124; HP:0003613; HP:0004936	LDLR
SCV003804936	HP:0003124	LDLR
SCV004100573	HP:0000988; HP:0003077; HP:0009553; HP:0000032; HP:0003124	LDLR
SCV002521688	HP:0003077; HP:0000991	LDLR
SCV004801756	HP:0003124; HP:0001114; HP:0010874; HP:0002621	LDLR
SCV001244803	HP:0012745; HP:0000431; HP:0000316; HP:0001631; HP:0200128; HP:0001642; HP:0000107; HP:0002011	MYO15A
SCV000742120	HP:0008619; HP:0000750; HP:0001249; HP:0008523; HP:0040064	MYO15A
SCV002058780	HP:0000365	ILDR1
SCV001429974	HP:0006380; HP:0006711; HP:0000347; HP:0000256; HP:0000369; HP:0000160; HP:0000316; HP:0002878; HP:0000028; HP:0000278; HP:0000343; HP:0012785	APC
SCV001447816	HP:0001251	ATM
SCV003807604	HP:0003002	BRCA1
SCV001447199	HP:0003002	ATM
SCV004047023	HP:0003002; HP:0002894; HP:0012125	ATM
SCV004027827	HP:0007359; HP:0000256	PTEN
SCV001447425	HP:0100615	ATM
SCV005093844	HP:0001941; HP:0000787; HP:0000124	SLC4A1
SCV001432835	HP:0001250; HP:0001249; HP:0000717; HP:0006466; HP:0000248	LAMA2
SCV000281760	HP:0001290; HP:0001508; HP:0002020; HP:0001385; HP:0001600	CHD7
SCV000899230	HP:0000453; HP:0000378; HP:0011380	CHD7
SCV000886427	HP:0001289	SPG11
SCV000281767	HP:0000750; HP:0001290; HP:0002342; HP:0001999; HP:0000729; HP:0000486	MAST1
SCV002573307	HP:0000365	CEACAM16
SCV002058447	HP:0000505; HP:0000479	ABCA4
SCV000741358	HP:0002196; HP:0000510; HP:0001324; HP:0002355; HP:0002141; HP:0001347; HP:0002015; HP:0002167; HP:0001276; HP:0004305; HP:0002193; HP:0010784; HP:0002267; HP:0010609; HP:0000820	RP1
SCV004100554	HP:0001251; HP:0001009; HP:0001317; HP:0002376; HP:0002039; HP:0000657; HP:0002875; HP:0012735; HP:0030828; HP:0002783; HP:0006596; HP:0000325; HP:0011220; HP:0001533; HP:0001508; HP:0001272	ATM
SCV005711607	HP:0012114	MSH2
SCV002318737	HP:0000957; HP:0001263; HP:0009737; HP:0009734	NF1
SCV002572782	HP:0000360	PTEN
SCV002058176	HP:0001263; HP:0000252; HP:0001258	SPAST
SCV000741401	HP:0002313; HP:0100543; HP:0001257; HP:0000486; HP:0012450; HP:0011094; HP:0002705; HP:0010620; HP:0000276; HP:0000286; HP:0000347; HP:0001182; HP:0001382; HP:0001212; HP:0001821; HP:0001324; HP:0001348; HP:0011448; HP:0001252; HP:0012758	SPAST
SCV003808093	HP:0001260; HP:0001258; HP:0001251	SPAST
SCV004048319	HP:0001626	LRSAM1
SCV000291975	HP:0000750; HP:0002870; HP:0002871	MTOR
SCV005329288	HP:0033127	GBA1
SCV004048010	HP:0000077	COL4A4
SCV005627521	HP:0001257; HP:0011343; HP:0001249; HP:0002126; HP:0002015; HP:0007359	ASPM
SCV002521498	HP:0100779; HP:0002902; HP:0002153; HP:0000062; HP:0031213	CYP21A2
SCV001762016	HP:0000717; HP:0000750; HP:0001250; HP:0001263; HP:0001344; HP:0002900; HP:0011972	SLC12A3
SCV002318713	HP:0003560; HP:0002058	ADSS1
SCV000992201	HP:0003002	ATM
SCV004100753	HP:0002069; HP:0011168; HP:0009830; HP:0032794; HP:0007270	GJB1
SCV001440381	HP:0003077; HP:0003141	LDLR
SCV004047627	HP:0003124; HP:0001114	LDLR
SCV005368267	HP:0003124	LDLR
SCV005368066	HP:0000135; HP:0001256; HP:0002353; HP:0000134	LDLR
SCV004175969	HP:0000736; HP:0002197; HP:0000365; HP:0011342	LDLR
SCV004801928	HP:0003124; HP:0001114; HP:0010874; HP:0002621; HP:0003124; HP:0003124; HP:0003124	LDLR
SCV003841342	HP:0001712; HP:0012531; HP:0003119	LDLR
SCV000297798	HP:0000126; HP:0010808; HP:0000545; HP:0000750	EHMT1
SCV004801335	HP:0000707	NPRL3
SCV001572886	HP:0002240; HP:0010729; HP:0002376	HEXB
SCV001446607	HP:0005294	COL3A1
SCV002577894	HP:0010636; HP:0002119; HP:0000568; HP:0001274	COL3A1
SCV002012350	HP:0003764; HP:0000365; HP:0002671; HP:0000316; HP:0001510; HP:0000750; HP:0001182; HP:0002194; HP:0000256; HP:0001249; HP:0010862	XPA
SCV002012036	HP:0001263; HP:0001999; HP:0002194; HP:0001636; HP:0000028; HP:0000286; HP:0000316; HP:0000252; HP:0000347; HP:0000311; HP:0002021; HP:0000365	MAP3K7
SCV002521513	HP:0002571; HP:0002173; HP:0001943; HP:0002013; HP:0001278; HP:0000953; HP:0000522	AAAS
SCV000589101	HP:0200034; HP:0200035; HP:0000573; HP:0002239; HP:0004417; HP:0001681; HP:0003115; HP:0200034; HP:0200035; HP:0001102	ABCC6
SCV001150035	HP:0002059; HP:0002151; HP:0001250; HP:0008347; HP:0001252; HP:0011923; HP:0001263; HP:0002705; HP:0002650; HP:0001332; HP:0001263; HP:0001193; HP:0002828; HP:0200134; HP:0002376; HP:0000768; HP:0001776; HP:0001250	CACNA1E
SCV001444845	HP:0002019; HP:0011968; HP:0012736; HP:0000639; HP:0001252; HP:0011471; HP:0001250; HP:0004341; HP:0001263; HP:0000505; HP:0002020; HP:0012469	CACNA1E
SCV003842098	HP:0011097; HP:0001250; HP:0002521; HP:0012469; HP:0002376; HP:0002510; HP:0100021; HP:0030043; HP:0000565	CACNA1E
SCV002073313	HP:0008066; HP:0001508; HP:0002015; HP:0030098	COL7A1
SCV005186181	HP:0000924	EXT1
SCV002523850	HP:0000007	F7
SCV004027683	HP:0011343; HP:0000252; HP:0200134; HP:0002197	KCNB1
SCV003841838	HP:0001274; HP:0001249; HP:0004322; HP:0000445; HP:0000193; HP:0000256; HP:0011304	NFIA
SCV000993427	HP:0006610; HP:0002572; HP:0006970; HP:0001531; HP:0002557; HP:0000028; HP:0005280; HP:0000776	PMM2
SCV000588406	HP:0001276; HP:0012469	SLC1A4
SCV002097680	HP:0004322; HP:0001263; HP:0000252	SLC1A4
SCV001622757	HP:0000252; HP:0001263; HP:0001252; HP:0001999; HP:0006808; HP:0000736; HP:0002857; HP:0001270; HP:0001249	ACTB
SCV002097914	HP:0001249; HP:0000256; HP:0002099; HP:0001252; HP:0004322; HP:0001999	ACTB
SCV000740873	HP:0011344; HP:0001249; HP:0001250; HP:0001338; HP:0100704; HP:0011003; HP:0000365; HP:0000175; HP:0000248; HP:0000520; HP:0000506; HP:0000316; HP:0000347; HP:0001182; HP:0010490; HP:0012469; HP:0002123; HP:0002835; HP:0001601; HP:0001344; HP:0002540	FOXG1
SCV002522989	HP:0012759; HP:0006315; HP:0001510; HP:0011446; HP:0011064	PEX1
SCV003841709	HP:0001987; HP:0001259; HP:0001942	PCCB
SCV003841783	HP:0002980; HP:0000592; HP:0000703; HP:0001290; HP:0001263; HP:0002645; HP:0002007	COL1A1
SCV003806876	HP:0000365; HP:0002664; HP:0007565; HP:0000545; HP:0011675	NF1
SCV004047561	HP:0001250	NF1
SCV001447069	HP:0001263	CTNNB1
SCV002059064	HP:0012481; HP:0030650; HP:0001250	KRIT1
SCV000992199	HP:0002671; HP:0009593; HP:0003002; HP:0100009	ATM
SCV000993426	HP:0006610; HP:0000089; HP:0002699; HP:0000175; HP:0000110; HP:0001252; HP:0005257; HP:0000926; HP:0040064; HP:0008802; HP:0003468; HP:0002902; HP:0002652; HP:0008780	TMCO1
SCV002573339	HP:0012469; HP:0002521; HP:0001263; HP:0001332; HP:0001290; HP:0001508; HP:0001999	UBA5
SCV003806808	HP:0000683; HP:0004325; HP:0002757; HP:0004322; HP:0001250	SERPINH1
SCV001761144	HP:0001263; HP:0000750; HP:0002061	PIEZO2
SCV000323204	HP:0002342; HP:0000964; HP:0002342; HP:0000729	FGF12
SCV001447898	HP:0001250; HP:0001249	FGF12
SCV002011972	HP:0001263; HP:0001999; HP:0010862; HP:0001249; HP:0000750; HP:0000729; HP:0001999; HP:0001249; HP:0001250; HP:0002194; HP:0000286; HP:0001250; HP:0001290; HP:0012471	FGF12
SCV004042774	HP:0032317	BRCA2
SCV004048420	HP:0002894	BRCA2
SCV003808090	HP:0030075; HP:0003002	BRCA2
SCV004013513	HP:0000324; HP:0012110; HP:0410030; HP:0000175; HP:0001601; HP:0008551; HP:0030001; HP:0000028; HP:0002020; HP:0002719; HP:0001263	CHD7
SCV000992555	HP:0002032; HP:0009944; HP:0000960; HP:0001631; HP:0002144; HP:0000369; HP:0000385; HP:0009942; HP:0001845; HP:0002575; HP:0000453	CHD7
SCV001446697	HP:0000175; HP:0000252; HP:0000527; HP:0000557; HP:0000589; HP:0001539; HP:0001629; HP:0001852; HP:0008755	CHD7
SCV001447676	HP:0000252; HP:0001249; HP:0001263; HP:0004322	ERF
SCV002318522	HP:0031983; HP:0002020; HP:0001601; HP:0031169; HP:0030875; HP:0002783; HP:0002098	ERF
SCV004698124	HP:0032317	BRCA2
SCV000740965	HP:0002459; HP:0002104; HP:0001662; HP:0001649	GNB5
SCV002523138	HP:0011446; HP:0000729; HP:0012759; HP:0000733; HP:0001250; HP:0002893; HP:0001513; HP:0002019; HP:0000708	NPC1
SCV001192842	HP:0001344; HP:0002540; HP:0002187; HP:0002123; HP:0002069; HP:0010818; HP:0001347; HP:0001332	EEF1A2
SCV000680063	HP:0000368; HP:0000252; HP:0000308; HP:0001172; HP:0001780; HP:0002509; HP:0008936; HP:0000175; HP:0011800; HP:0000218; HP:0011471; HP:0000431; HP:0001052; HP:0030084; HP:0000316; HP:0001371; HP:0001257; HP:0001263; HP:0001273; HP:0000508; HP:0000368; HP:0000252; HP:0000308; HP:0001172; HP:0001780; HP:0002509; HP:0008936; HP:0000431; HP:0011800; HP:0000218; HP:0011471; HP:0000237; HP:0000494; HP:0030264; HP:0000034	KLHL7
SCV002820224	HP:0008846; HP:0001263; HP:0011097; HP:0001332; HP:0001943; HP:0001028; HP:0000280; HP:0001508	KLHL7
SCV002521064	HP:0001994	PHEX
SCV000852015	HP:0001256; HP:0002251; HP:0003502; HP:0000023; HP:0002236; HP:0009887; HP:0000311; HP:0000219	SMC3
SCV002318516	HP:0001631; HP:0005562; HP:0001642; HP:0000076	SMC3
SCV001447404	HP:0000252; HP:0000589; HP:0001263; HP:0001332; HP:0001338; HP:0000639; HP:0002360; HP:0030082; HP:0002020	SOX2
SCV003807350	HP:0001264; HP:0002194; HP:0001508; HP:0001531; HP:0025335; HP:0000750; HP:0001263; HP:0001332; HP:0000518; HP:0011344; HP:0000572; HP:0001250; HP:0012758; HP:0004325; HP:0000405; HP:0045082; HP:0001824; HP:0000568; HP:0000365; HP:0010862; HP:0000505; HP:0200068; HP:0007325; HP:0011480; HP:0001257; HP:0002659; HP:0001525; HP:0000407; HP:0031936; HP:0025336; HP:0012768	SOX2
SCV003841956	HP:0001892; HP:0002355; HP:0007420; HP:0003125	TP63
SCV002058983	HP:0000337; HP:0001290; HP:0002069; HP:0001263; HP:0000252; HP:0001250; HP:0000574	CREBBP
SCV000741482	HP:0001250; HP:0001252; HP:0001263; HP:0000664; HP:0011471; HP:0005280; HP:0000319; HP:0001763; HP:0001833; HP:0006610; HP:0012448; HP:0001252; HP:0012444; HP:0002133; HP:0002376; HP:0000319; HP:0000455; HP:0000276; HP:0003196; HP:0001250; HP:0000219; HP:0000684; HP:0005280; HP:0001263	KCNH1
SCV002058524	HP:0004209; HP:0001263; HP:0000343; HP:0011800; HP:0000629; HP:0001250; HP:0008936	KCNH1
SCV002820120	HP:0001250; HP:0005692; HP:0001252; HP:0008872; HP:0009891; HP:0000368; HP:0005280; HP:0001315; HP:0002058	KCNH1
SCV002011936	HP:0002007; HP:0002282; HP:0001999; HP:0001030; HP:0000256; HP:0001006; HP:0000968; HP:0000028; HP:0000126	MAP2K2
SCV000999298	HP:0000316; HP:0005280	BRAF
SCV002012139	HP:0000486; HP:0002194; HP:0001249; HP:0001250; HP:0000276; HP:0000369; HP:0010862; HP:0000750	BRAF
SCV000804364	HP:0001250; HP:0000565; HP:0001263; HP:0100022; HP:0002136; HP:0001250; HP:0000565; HP:0001263; HP:0100022; HP:0002136	SLC2A1
SCV002578027	HP:0004322; HP:0001252; HP:0002656; HP:0002308	PHEX
SCV002523909	HP:0003236	SIL1
SCV004013460	HP:0005338; HP:0001508; HP:0000483; HP:0001263; HP:0000202; HP:0004329; HP:0001999; HP:0000431; HP:0001629; HP:0100334; HP:0100333; HP:0000954; HP:0000568; HP:0011682; HP:0005280; HP:0008070; HP:0007700; HP:0007957; HP:0000508	KMT2D
SCV002012130	HP:0001263; HP:0010862; HP:0001249; HP:0002194; HP:0000821; HP:0001250; HP:0001249; HP:0000750; HP:0000939	ATP1A3
SCV002548643	HP:0001249; HP:0000717; HP:0000750; HP:0002360; HP:0025161; HP:0002359; HP:0012167; HP:0012168	CPAP
SCV002521049	HP:0001263; HP:0000252; HP:0000243; HP:0030084	CREBBP
SCV001445207	HP:0003115; HP:0000629; HP:0000437; HP:0000278; HP:0001508; HP:0005280; HP:0000218; HP:0001263; HP:0001182; HP:0010055; HP:0000286; HP:0001252; HP:0100327; HP:0009909; HP:0009765; HP:0000232; HP:0011081; HP:0000678; HP:0006482; HP:0002996; HP:0007565; HP:0001000	VPS13B
SCV000540911	HP:0000750; HP:0002186; HP:0010526; HP:0002518	KCNQ2
SCV001430007	HP:0004322; HP:0000252; HP:0001263	KMT2A
SCV001448925	HP:0001249; HP:0004322; HP:0001508; HP:0000708; HP:0000023; HP:0000717; HP:0001288; HP:0000709; HP:0000577; HP:0001873; HP:0000821; HP:0002474; HP:0002019; HP:0007018; HP:0002133; HP:0001250; HP:0002059; HP:0007302; HP:0002076; HP:0010863; HP:0006541; HP:0001263; HP:0011968; HP:0000719	KMT2A
SCV001445799	HP:0004322; HP:0000708; HP:0000494; HP:0000286; HP:0000316; HP:0011220; HP:0000396; HP:0100033	KMT2A
SCV005043021	HP:0001344; HP:0007370; HP:0100543; HP:0032807	PHGDH
SCV002572643	HP:0001942; HP:0031962; HP:0001987; HP:0001263	HUWE1
SCV002574868	HP:0000248; HP:0000252; HP:0000540; HP:0001252; HP:0002079; HP:0011097; HP:0012758; HP:0003577	HUWE1
SCV001447012	HP:0000347; HP:0000774; HP:0002983	COL2A1
SCV005200111	HP:0001230; HP:0000998; HP:0012434; HP:0011369	IDUA
SCV002572901	HP:0002240; HP:0002910; HP:0003077	AGL
SCV005061152	HP:0033127	SGCB
SCV002521356	HP:0000510	ABCA4
SCV001622753	HP:0000023; HP:0003560; HP:0011070; HP:0001999; HP:0000765; HP:0001155; HP:0001761; HP:0005109; HP:0009830; HP:0000750; HP:0000113; HP:0003198; HP:0007018	CAPN3
SCV002574848	HP:0002273; HP:0003547; HP:0003749; HP:0009073	CAPN3
SCV003841492	HP:0003198; HP:0002540; HP:0001252	LAMA2
SCV002573326	HP:0000347; HP:0000175; HP:0001591; HP:0002879; HP:0002857; HP:0100559	HSPG2
SCV004048568	HP:0100512	P3H1
SCV004176542	HP:0001871	F11
SCV002600905	HP:0003698	CAPN3
SCV001445252	HP:0002808; HP:0000520; HP:0002104; HP:0001363; HP:0002015; HP:0001537; HP:0000256; HP:0000238; HP:0000347; HP:0003196; HP:0000286; HP:0000750; HP:0001263	IDUA
SCV003841311	HP:0011003; HP:0001655; HP:0009824	COL2A1
SCV001870350	HP:0000365; HP:0001875; HP:0001903; HP:0002716	LOXHD1
SCV001434250	HP:0000113; HP:0001395; HP:0030151; HP:0000083; HP:0000113; HP:0001395; HP:0001409; HP:0000113; HP:0001395; HP:0001407	PKHD1
SCV002521624	HP:0012626; HP:0003256; HP:0002612; HP:0003270; HP:0012088; HP:0001873; HP:0012409; HP:0000093; HP:0001508; HP:0002907; HP:0001433; HP:0004387; HP:0001873; HP:0001394; HP:0001409	PKHD1
SCV003841530	HP:0001263	EIF2B4
SCV004100350	HP:0001270; HP:0001252	LAMA2
SCV002073234	HP:0001287	DYSF
SCV001934475	HP:0003560; HP:0002273	CAPN3
SCV002058668	HP:0000718; HP:0007018; HP:0002514; HP:0001263; HP:0001942; HP:0011002; HP:0001525	CA2
SCV004047781	HP:0006785	CAPN3
SCV001571481	HP:0200032	ATP7B
SCV002318756	HP:0200032	ATP7B
SCV001448790	HP:0001263; HP:0001250; HP:0000717; HP:0000708; HP:0000739; HP:0007018; HP:0000248; HP:0000545; HP:0000540; HP:0000483; HP:0000494; HP:0004209; HP:0005709	SLC12A3
SCV004027644	HP:0000787; HP:0002148	SLC3A1
SCV001441329	HP:0001250; HP:0001249; HP:0004322; HP:0001513; HP:0001000	PROKR2
SCV003841973	HP:0004430	IL7R
SCV004174876	HP:0001409	TJP2
SCV000484420	HP:0000773; HP:0001519	DYNC2H1
