ID	HPO_Terms	Diagnostic_Genes
UDN862850	HP:0002376; HP:0002506; HP:0002835; HP:0002870; HP:0012168; HP:0012450; HP:0003270; HP:0003763; HP:0000733; HP:0001250; HP:0000369; HP:0000473; HP:0000486; HP:0000545; HP:0001601; HP:0002015; HP:0002027; HP:0001263; HP:0001272; HP:0001290; HP:0001315; HP:0001513; HP:0008762; HP:0010845	MECP2
UDN148084	HP:0011123; HP:0011220; HP:0002373; HP:0001773; HP:0001876; HP:0001915; HP:0000023; HP:0000028; HP:0000034; HP:0000389; HP:0000494; HP:0001263; HP:0005528; HP:0012523; HP:0000750; HP:0000967	DPP9
UDN520502	HP:0001250; HP:0001263; HP:0001290; HP:0001344; HP:0001488; HP:0000717; HP:0030822; HP:0030880; HP:0005487; HP:0006956; HP:0007565; HP:0002353; HP:0002518; HP:0002079; HP:0000218; HP:0000347; HP:0000400	RNU4-2
UDN563353	HP:0012236; HP:0012378; HP:0012531; HP:0033628; HP:0001824; HP:0011108; HP:0000246; HP:0002321; HP:0002570; HP:0002630	SCNN1G
UDN887509	HP:0002150; HP:0002315; HP:0002650; HP:0002657; HP:0002750; HP:0007429; HP:0002970; HP:0004322; HP:0001328; HP:0001510; HP:0000670; HP:0000790; HP:0000545; HP:0001873; HP:0001876; HP:0002019; HP:0002099	EFL1
UDN732393	HP:0003508; HP:0001250; HP:0001263; HP:0002342; HP:0002376; HP:0002663; HP:0000677; HP:0000729; HP:0001249; HP:0000426; HP:0000448; HP:0000490; HP:0001999	ADCY2
UDN896721	HP:0001324; HP:0001373; HP:0001382; HP:0001582; HP:0002144; HP:0002761; HP:0002816; HP:0001627; HP:0001631; HP:0001763; HP:0002077; HP:0002136; HP:0012450; HP:0025112; HP:0045086; HP:0006934; HP:0007663; HP:0011003; HP:0000492; HP:0000505; HP:0000510; HP:0003298; HP:0000545; HP:0000639; HP:0000662; HP:0001010; HP:0001027; HP:0001105; HP:0001123; HP:0001133	LAMA2
UDN852818	HP:0001875; HP:0001252; HP:0001324; HP:0000365; HP:0000565; HP:0000750; HP:0001249	GGPS1
UDN944125	HP:0000577; HP:0000957; HP:0006829; HP:0008762; HP:0011344; HP:0002019; HP:0002020	CACNA1E
UDN358552	HP:0002307; HP:0002376; HP:0002553; HP:0000565; HP:0000637; HP:0000817; HP:0001249; HP:0007375; HP:0007655; HP:0011231; HP:0011471; HP:0002015; HP:0002072; HP:0002079; HP:0002126; HP:0000252; HP:0000286; HP:0000437; HP:0001250; HP:0001263; HP:0001290; HP:0001332; HP:0001344; HP:0001508	FOXG1
UDN083072	HP:0001369; HP:0001596; HP:0100769; HP:0000970; HP:0001019; HP:0001047; HP:0002720; HP:0002821	PSTPIP1
UDN271016	HP:0006844; HP:0007110; HP:0000324; HP:0000496; HP:0000508; HP:0001263; HP:0001290; HP:0001308; HP:0011931; HP:0012795; HP:0031709; HP:0200048; HP:0200101; HP:0002418; HP:0002714; HP:0004887; HP:0000565; HP:0001093	CLCN6
UDN565610	HP:0002987; HP:0003764; HP:0004422; HP:0005484; HP:0006915; HP:0007377; HP:0007928; HP:0011344; HP:0000252; HP:0000297; HP:0000486; HP:0000518; HP:0000519; HP:0000995; HP:0001182; HP:0001212; HP:0002307; HP:0002365; HP:0012692; HP:0012695; HP:0012896; HP:0030047; HP:0100307; HP:0001252; HP:0001276; HP:0001285; HP:0001290; HP:0001320; HP:0001344	SARS2
UDN479020	HP:0000597; HP:0003115; HP:0003200; HP:0003202; HP:0003323; HP:0001252; HP:0001270; HP:0001488	DES
UDN696046	HP:0100702; HP:0001347; HP:0002169; HP:0002313; HP:0002376; HP:0002650; HP:0007429; HP:0009073; HP:0004552	AP5Z1
UDN881904	HP:0012548; HP:0030877; HP:0100284; HP:0002015; HP:0002925; HP:0003124; HP:0003234; HP:0003698; HP:0003722; HP:0003731; HP:0004315; HP:0004324; HP:0001097; HP:0001324; HP:0001347; HP:0001374; HP:0001513; HP:0009050	MYH2
UDN764974	HP:0003487; HP:0003554; HP:0004691; HP:0006184; HP:0000020; HP:0000194; HP:0000252; HP:0000297; HP:0000337; HP:0002187; HP:0002307; HP:0002360; HP:0002376; HP:0002384; HP:0002540; HP:0002607; HP:0002761; HP:0012389; HP:0012708; HP:0006801; HP:0006855; HP:0007281; HP:0007843; HP:0008936; HP:0010465; HP:0010841; HP:0010844; HP:0011182; HP:0001317; HP:0001344; HP:0001097; HP:0001212; HP:0001250	SCN8A
UDN370875	HP:0000776; HP:0001155; HP:0000356; HP:0000316; HP:0002263; HP:0000925; HP:0000248; HP:0000929; HP:0001385; HP:0000483; HP:0005280; HP:0000396; HP:0010536; HP:0001655; HP:0002942; HP:0000303; HP:0002705; HP:0005918; HP:0004467; HP:0000687; HP:0000252; HP:0008872; HP:0009879; HP:0000664; HP:0004322; HP:0001263; HP:0000463; HP:0045075; HP:0002808; HP:0011094; HP:0000343; HP:0001999; HP:0002986; HP:0000577; HP:0000733; HP:0000878; HP:0008417; HP:0002870; HP:0000341; HP:0006334; HP:0000646; HP:0002066; HP:0000286; HP:0001106; HP:0000407; HP:0000368; HP:0006192; HP:0000545; HP:0008070	POGZ
UDN761469	HP:0002378; HP:0007010; HP:0007676; HP:0008551; HP:0003376; HP:0001270; HP:0000316; HP:0000368; HP:0000494	ITPR1
UDN723708	HP:0004322; HP:0000708; HP:0000722; HP:0000252; HP:0001251; HP:0001263; HP:0001264; HP:0001321; HP:0007010; HP:0007018	KPNA4
UDN112958	HP:0003124; HP:0003217; HP:0003234; HP:0000548; HP:0000750; HP:0000252; HP:0007190; HP:0001251; HP:0001260; HP:0001263; HP:0001272; HP:0001508	ANK3
UDN729843	HP:0001954; HP:0001251	CARD11
UDN221071	HP:0000347; HP:0000358; HP:0010490; HP:0011220; HP:0004279; HP:0004322; HP:0004691; HP:0005274; HP:0200055; HP:0001252; HP:0001508; HP:0000750; HP:0002194; HP:0001773; HP:0002020	ARID1B
UDN417530	HP:0001250; HP:0001263; HP:0011968	GABRA4
UDN440170	HP:0002205; HP:0002835; HP:0025264; HP:0025386; HP:0200136; HP:0001273; HP:0008936; HP:0000218; HP:0000252; HP:0000286; HP:0000308; HP:0000395	SUPT5H
UDN388557	HP:0001357; HP:0001508; HP:0002020; HP:0006829; HP:0007687; HP:0008780; HP:0008936; HP:0012429; HP:0012443; HP:0012736; HP:0030043; HP:0000666; HP:0000964; HP:0001047; HP:0002376; HP:0002650; HP:0000086; HP:0000218; HP:0000272; HP:0000322; HP:0000400; HP:0000403; HP:0000448; HP:0000540	LARP7
UDN044106	HP:0000717; HP:0000729; HP:0002370; HP:0001252; HP:0001263; HP:0001270; HP:0001344; HP:0100960; HP:0006956; HP:0008081	MEF2C
UDN449067	HP:0006855; HP:0010663; HP:0001317; HP:0002188; HP:0002500; HP:0002673; HP:0002118; HP:0002119; HP:0100952; HP:0012693; HP:0012703; HP:0012766; HP:0030043; HP:0040163	PI4KA
UDN465397	HP:0012795; HP:0030041; HP:0030329; HP:0040049; HP:0100275; HP:0003487; HP:0005108; HP:0005327; HP:0000641; HP:0000708; HP:0000726; HP:0002342; HP:0002354; HP:0002381; HP:0002395; HP:0002476; HP:0001268; HP:0008035; HP:0010529; HP:0011098; HP:0011227; HP:0002059; HP:0100789; HP:0000324; HP:0000348	HGSNAT
UDN140624	HP:0002421; HP:0002650; HP:0011344; HP:0001371; HP:0003198	JAG2
UDN412782	HP:0000641; HP:0000651; HP:0000716; HP:0000821; HP:0000822; HP:0003304; HP:0012378; HP:0012452; HP:0002076; HP:0002401; HP:0002406; HP:0002415; HP:0001348; HP:0001370; HP:0001513; HP:0100665; HP:0008629; HP:0010535	COL4A1
UDN744096	HP:0000343; HP:0000448; HP:0000518; HP:0003202; HP:0003323; HP:0001252; HP:0001315; HP:0001350; HP:0002292; HP:0002714; HP:0002000; HP:0002058; HP:0000574; HP:0001166; HP:0031953; HP:0034677; HP:0034682; HP:0100543	DMPK
UDN792101	HP:0003199; HP:0003764; HP:0004691; HP:0005101; HP:0000020; HP:0000047; HP:0000049; HP:0000218; HP:0000256; HP:0000316; HP:0000336; HP:0000349; HP:0000431; HP:0007018; HP:0008419; HP:0008445; HP:0009027; HP:0009748; HP:0011220; HP:0000574; HP:0000718; HP:0001156; HP:0001263; HP:0001347; HP:0001653; HP:0002014; HP:0002019; HP:0002136; HP:0100559; HP:0002240; HP:0002315; HP:0002342; HP:0002360; HP:0002376; HP:0002500; HP:0002870; HP:0012471	SGSH
UDN282478	HP:0001638; HP:0002019; HP:0001250; HP:0001263; HP:0000582; HP:0000666; HP:0000687; HP:0000954; HP:0000969; HP:0001182; HP:0001249; HP:0000303; HP:0000322; HP:0000358; HP:0000365; HP:0000369; HP:0000402; HP:0000414; HP:0000430; HP:0000504; HP:0030031; HP:0030807; HP:0100021; HP:0009372; HP:0010722; HP:0004322; HP:0006149	DPH1
UDN671572	HP:0001257; HP:0001263; HP:0001273; HP:0001290; HP:0001332; HP:0001338; HP:0001344; HP:0001508; HP:0012443; HP:0000565; HP:0000639; HP:0000657; HP:0000767; HP:0000904; HP:0001249; HP:0001741; HP:0002020; HP:0002079; HP:0100876; HP:0007370; HP:0011400; HP:0002188; HP:0002307; HP:0002360; HP:0002977; HP:0003502; HP:0003508; HP:0004322; HP:0004325; HP:0005484; HP:0000010; HP:0000252; HP:0000411; HP:0000486	FOXG1
UDN985583	HP:0006808; HP:0006855; HP:0000639; HP:0001260; HP:0001263; HP:0001276; HP:0001332; HP:0030186; HP:0002134; HP:0002376; HP:0002533	TUBB4A
UDN734696	HP:0001763; HP:0004322; HP:0000925; HP:0001250; HP:0012747; HP:0012751; HP:0100248; HP:0001288; HP:0001332; HP:0001382; HP:0008936; HP:0009237; HP:0011342	EIF2AK2
UDN074052	HP:0001382; HP:0001399; HP:0001530; HP:0000278; HP:0002910; HP:0100512; HP:0002155; HP:0002240	NBAS
UDN882825	HP:0011569; HP:0000003; HP:0000085; HP:0000252; HP:0000307; HP:0000448; HP:0000494; HP:0000501; HP:0000520; HP:0010862; HP:0001631; HP:0001642; HP:0001896; HP:0002135; HP:0002943; HP:0004322; HP:0004691; HP:0004861; HP:0005528; HP:0006349; HP:0002342; HP:0002750; HP:0002857; HP:0000824; HP:0000954; HP:0001118	RPS19
UDN961972	HP:0002015; HP:0002080; HP:0002355; HP:0002515; HP:0009046; HP:0001382; HP:0003198; HP:0003202; HP:0003323; HP:0003326; HP:0003391; HP:0003394; HP:0003551; HP:0003560; HP:0003700; HP:0003731; HP:0100807; HP:0012531; HP:0030148; HP:0040171	PYROXD1
UDN631726	HP:0006817; HP:0006951; HP:0007328; HP:0007429; HP:0011028; HP:0003740; HP:0004322; HP:0004876; HP:0000565; HP:0000953; HP:0000965; HP:0001250; HP:0002277; HP:0002307; HP:0002360; HP:0012741; HP:0030880; HP:0002079; HP:0002133; HP:0001252; HP:0001263; HP:0001288; HP:0001305; HP:0001344; HP:0001385; HP:0000023; HP:0000293; HP:0000358; HP:0000426	RNU4-2
UDN440817	HP:0004923	PAH
UDN326376	HP:3000033; HP:0011304; HP:0001508; HP:0002063; HP:0001510; HP:0011298; HP:0000322; HP:0000233; HP:0100490; HP:0000426; HP:0009929; HP:0003067; HP:0000486; HP:0011344; HP:0000601; HP:0005483; HP:0001252; HP:0010502; HP:0000823; HP:0002751; HP:0001371; HP:0100797; HP:0002136; HP:0000739; HP:0006801; HP:0002099; HP:0000582; HP:0000319; HP:0001601; HP:0012745; HP:0000020; HP:0000405; HP:0010055; HP:0011330; HP:0001763; HP:0000378; HP:0100559; HP:0000535; HP:0000444; HP:0000162; HP:0040090; HP:0002360; HP:0002553; HP:0001344; HP:0000472; HP:0009487; HP:0000189; HP:0000407; HP:0005775; HP:0000368; HP:0011069; HP:0002362; HP:0000358; HP:0000430	ASXL3
UDN563476	HP:0004322; HP:0004482; HP:0004660; HP:0000565; HP:0000598; HP:0000717; HP:0000851; HP:0002778; HP:0008872; HP:0000075; HP:0000347; HP:0000494; HP:0001263; HP:0001290; HP:0001510; HP:0001539; HP:0001655; HP:0001763; HP:0002020; HP:0002025	ADNP
UDN810123	HP:0001257; HP:0001332; HP:0002015; HP:0000639; HP:0006978	ORC3
UDN256694	HP:0008237; HP:0030884; HP:0001263; HP:0001290; HP:0001324; HP:0000286; HP:0000348; HP:0000431; HP:0006530; HP:0000565; HP:0000639; HP:0000964; HP:0001217	RAB5B
UDN526373	HP:0007546; HP:0009719; HP:0010442; HP:0010566; HP:0012740; HP:0000953; HP:0000998; HP:0001010; HP:0002671; HP:0100814; HP:0001829; HP:0001841	SMO
UDN496293	HP:0001252; HP:0001288; HP:0001324; HP:0200055; HP:0001773; HP:0003198; HP:0003236; HP:0004279	LMNA
UDN552106	HP:0003323; HP:0003391; HP:0003401; HP:0003551; HP:0001251; HP:0001260; HP:0002359; HP:0009830	MT-TK
UDN139107	HP:0001263; HP:0001276; HP:0001290; HP:0002540; HP:0000750; HP:0002015; HP:0002020; HP:0003324; HP:0100021	GCH1
UDN588058	HP:0002321; HP:0000616; HP:0000622; HP:0001662; HP:0000360; HP:0000518; HP:0030050; HP:0004926	CHRNA3
UDN131930	HP:0012471; HP:0006919; HP:0005001; HP:0001263; HP:0001290; HP:0001488; HP:0000252; HP:0000347; HP:0000358; HP:0000448; HP:0000574; HP:0001249; HP:0001250	SSR4
UDN097664	HP:0000524; HP:0007141; HP:0007670; HP:0008944; HP:0200136; HP:0003124; HP:0006254; HP:0001251; HP:0001252; HP:0001260; HP:0001272; HP:0001310; HP:0001337; HP:0000639; HP:0000872; HP:0032114; HP:0100026; HP:0002155	ATM
UDN809209	HP:0009125; HP:0009804; HP:0000668; HP:0000689; HP:0000703; HP:0000823; HP:0000939; HP:0000272; HP:0000303; HP:0000309; HP:0000365; HP:0002650; HP:0002653; HP:0002757; HP:0002870; HP:0001631; HP:0001876; HP:0001999; HP:0002019; HP:0002091; HP:0004322; HP:0004349; HP:0005133; HP:0006536; HP:0011800; HP:0012738; HP:0030001; HP:0100247	KIF5B
UDN748309	HP:0000016; HP:0002076; HP:0007325; HP:0001332; HP:0001336; HP:0001337; HP:0001348; HP:0002268	ATP1A2
UDN820498	HP:0002419; HP:0002750; HP:0004322; HP:0004482; HP:0006136; HP:0007911; HP:0010535; HP:0010864; HP:0011344; HP:0001999; HP:0002007; HP:0002020; HP:0002079; HP:0000577; HP:0000609; HP:0000639; HP:0001047; HP:0001188; HP:0011968; HP:0012169; HP:0025586; HP:0000248; HP:0000316; HP:0000543; HP:0100716; HP:0001252; HP:0001508	ARMC9
UDN934099	HP:0011504; HP:0012332; HP:0012378; HP:0012432; HP:0012532; HP:0012706; HP:0012708; HP:0025343; HP:0030081; HP:0001513; HP:0006979; HP:0010838; HP:0011227; HP:0100786; HP:0002578; HP:0002579; HP:0001903; HP:0002020; HP:0002076; HP:0003281; HP:0003457; HP:0004324; HP:0000716; HP:0000739; HP:0000763; HP:0000217; HP:0000545	RFC1
UDN784108	HP:0010808; HP:0000639; HP:0001252; HP:0001263; HP:0001396; HP:0200136; HP:0001601; HP:0002020; HP:0012421; HP:0031717; HP:0004482; HP:0002353; HP:0000041; HP:0000047; HP:0000125	ZNF331
UDN492496	HP:0000565; HP:0000568; HP:0000588; HP:0000593; HP:0000612; HP:0000613; HP:0000629; HP:0000639; HP:0000659; HP:0000821; HP:0001087; HP:0001093; HP:0001182; HP:0001250; HP:0003701; HP:0004313; HP:0004322; HP:0004691; HP:0005344; HP:0005487; HP:0011482; HP:0011747; HP:0011755; HP:0011918; HP:0012110; HP:0012448; HP:0012506; HP:0012736; HP:0030044; HP:0030048; HP:0100559; HP:0001290; HP:0001305; HP:0001321; HP:0001342; HP:0001382; HP:0001488; HP:0001513; HP:0001545; HP:0001555; HP:0000010; HP:0000041; HP:0000046; HP:0000054; HP:0000126; HP:0000190; HP:0000218; HP:0000252; HP:0000253; HP:0000268; HP:0000286; HP:0000324; HP:0000369; HP:0000403; HP:0000407; HP:0000431; HP:0000480; HP:0000481; HP:0000483; HP:0000494; HP:0000527; HP:0002144; HP:0002171; HP:0002198; HP:0002205; HP:0002280; HP:0002418; HP:0002421; HP:0002566; HP:0002673; HP:0002689; HP:0001655; HP:0001864; HP:0002059; HP:0006894; HP:0006915; HP:0007100; HP:0007370; HP:0009623; HP:0009904; HP:0009921; HP:0010331; HP:0010337; HP:0010343; HP:0010538; HP:0010692; HP:0010808; HP:0010845; HP:0011108; HP:0011180; HP:0011304; HP:0011309; HP:0011310	WDR37
UDN327997	HP:0002194; HP:0002307; HP:0002360; HP:0002540; HP:0002578; HP:0002705; HP:0002828; HP:0011968; HP:0012169; HP:0030021; HP:0030051; HP:0100021; HP:0010804; HP:0010862; HP:0011327; HP:0002999; HP:0005263; HP:0005736; HP:0006466; HP:0006610; HP:0000577; HP:0000689; HP:0000708; HP:0000717; HP:0000750; HP:0000957; HP:0001007; HP:0001156; HP:0001182; HP:0001250; HP:0001263; HP:0001285; HP:0001344; HP:0001357; HP:0001382; HP:0100543; HP:0100633; HP:0100699; HP:0100702; HP:0100704; HP:0000179; HP:0000280; HP:0000297; HP:0000303; HP:0000377; HP:0000378; HP:0000483; HP:0000486; HP:0000490; HP:0001849; HP:0002013; HP:0002019; HP:0002020; HP:0002104	ELFN1
UDN665529	HP:0002645; HP:0002650; HP:0002657; HP:0002812; HP:0002814; HP:0008807; HP:0100864; HP:0000911; HP:0000925; HP:0000926; HP:0000965; HP:0002943; HP:0002970; HP:0002982; HP:0003312; HP:0004322; HP:0006489; HP:0006499; HP:0006500	RPL13
UDN627073	HP:0002835; HP:0000750; HP:0000771; HP:0006532; HP:0001888; HP:0001962; HP:0002099; HP:0000403; HP:0012263; HP:0100763	ETS1
UDN438089	HP:0007970; HP:0008365; HP:0010665; HP:0010845; HP:0011094; HP:0011342; HP:0003453; HP:0004386; HP:0004466; HP:0005372; HP:0005616; HP:0001260; HP:0001382; HP:0001513; HP:0100565; HP:0100702; HP:0100710; HP:0200134; HP:0200136; HP:0200149; HP:0002171; HP:0002312; HP:0002322; HP:0002342; HP:0002353; HP:0002360; HP:0002500; HP:0002538; HP:0002708; HP:0002835; HP:0011839; HP:0012703; HP:0012745; HP:0012766; HP:0100027; HP:0000189; HP:0000252; HP:0000278; HP:0000316; HP:0000322; HP:0000369; HP:0000463; HP:0000494; HP:0000496; HP:0000520; HP:0001817; HP:0002002; HP:0002066; HP:0002069; HP:0002080; HP:0002118; HP:0002119; HP:0002120; HP:0002133; HP:0000733; HP:0000735; HP:0000938; HP:0001212; HP:0001250	NBEA
UDN177908	HP:0003202; HP:0003323; HP:0005216; HP:0005876; HP:0200040; HP:0001260; HP:0001268; HP:0001284; HP:0002292; HP:0002540; HP:0002714; HP:0000276; HP:0000343; HP:0000347; HP:0000365; HP:0000369; HP:0000448; HP:0000518; HP:0001166; HP:0012473; HP:0020206; HP:0033466; HP:0002000; HP:0002058; HP:0010804	DMPK
UDN881997	HP:0002136; HP:0002362; HP:0002515; HP:0006844; HP:0007018; HP:0007340; HP:0008944; HP:0009053; HP:0009063; HP:0011399; HP:0003199; HP:0003202; HP:0003307; HP:0003438; HP:0003445; HP:0006380; HP:0006466; HP:0001382; HP:0012759	DYNC1H1
UDN715805	HP:0000179; HP:0000218; HP:0000219; HP:0000286; HP:0000316; HP:0000414; HP:0000431; HP:0000506; HP:0000540; HP:0002315; HP:0002650; HP:0002719; HP:0003396; HP:0000582; HP:0001249; HP:0001250; HP:0020046; HP:0001260; HP:0001263; HP:0001319; HP:0001601; HP:0001999; HP:0002019; HP:0002099	KANSL1
UDN244625	HP:0002015; HP:0002058; HP:0000212; HP:0000337; HP:0000347; HP:0000684; HP:0011344; HP:0030884; HP:0005280; HP:0005946; HP:0200134; HP:0001252; HP:0002870; HP:0002871	STAG2
UDN617957	HP:0001611; HP:0001763; HP:0002000; HP:0000637; HP:0000678; HP:0000684; HP:0000716; HP:0000739; HP:0000750; HP:0000957; HP:0001156; HP:0001187; HP:0001212; HP:0001263; HP:0001397; HP:0001513; HP:0008441; HP:0009778; HP:0009797; HP:0010291; HP:0011304; HP:0000011; HP:0000132; HP:0000138; HP:0000140; HP:0000252; HP:0000303; HP:0000319; HP:0000322; HP:0000337; HP:0000365; HP:0000403; HP:0000431; HP:0000444; HP:0000466; HP:0000486; HP:0000540; HP:0002263; HP:0002360; HP:0002714; HP:0002945; HP:0003319; HP:0003763; HP:0004209; HP:0004279; HP:0004322; HP:0004325; HP:0004610; HP:0005616; HP:0005819; HP:0100712; HP:0200055; HP:0011703; HP:0011800; HP:0012317; HP:0040163	EHMT1
UDN763776	HP:0000821; HP:0000853; HP:0000873; HP:0000939; HP:0003077; HP:0004398; HP:0000131; HP:0001297; HP:0011675; HP:0012173; HP:0030127; HP:0001634; HP:0001959; HP:0002326	RYR2
UDN265815	HP:0100022; HP:0000957; HP:0001052; HP:0001250; HP:0002019; HP:0002020; HP:0001252; HP:0001263; HP:0001332; HP:0004691	RHOBTB2
UDN994504	HP:0008936; HP:0002002; HP:0012471; HP:0001263; HP:0001290; HP:0001357; HP:0000629; HP:0000687; HP:0000691; HP:0000717; HP:0000248; HP:0000252; HP:0000316	H4C5
UDN422144	HP:0002360; HP:0002500; HP:0002538; HP:0001263; HP:0001344; HP:0000011; HP:0000016; HP:0000076; HP:0000077; HP:0000294; HP:0000365; HP:0000486; HP:0003429; HP:0005280; HP:0100021; HP:0000787; HP:0001249; HP:0100951; HP:0002019; HP:0002020; HP:0002099; HP:0002120	EEF1A2
UDN397994	HP:0001662; HP:0001876; HP:0002045; HP:0001263; HP:0032147; HP:0008209; HP:0004322; HP:0000821; HP:0000939	SCN9A
UDN003971	HP:0005280; HP:0001761; HP:0001863; HP:0002119; HP:0000414; HP:0000505; HP:0012430; HP:0012443; HP:0000577; HP:0000639; HP:0000851; HP:0002761; HP:0001250; HP:0001252; HP:0001263	IMPDH2
UDN699340	HP:0011198; HP:0011344; HP:0005671; HP:0005849; HP:0000252; HP:0001257; HP:0001290; HP:0001332; HP:0001631; HP:0002251; HP:0002352	NOTCH1
UDN742935	HP:0001251; HP:0001257; HP:0001260; HP:0001276; HP:0001336; HP:0001344; HP:0001347; HP:0001349; HP:0001350; HP:0001371; HP:0001376; HP:0002987; HP:0003199; HP:0003487; HP:0001611; HP:0002015; HP:0002019; HP:0000211; HP:0011968; HP:0100021; HP:0100543; HP:0000549; HP:0000577; HP:0000602; HP:0000639; HP:0000726; HP:0001239; HP:0007083; HP:0007350; HP:0007941; HP:0008112; HP:0002363; HP:0002403; HP:0002445; HP:0002505; HP:0002506; HP:0002510; HP:0002527; HP:0002540; HP:0002578	IRF2BPL
UDN919253	HP:0025502; HP:0000083; HP:0000286; HP:0002902; HP:0003111; HP:0003113; HP:0003201; HP:0003236; HP:0003394; HP:0003418; HP:0004209; HP:0000739; HP:0000958; HP:0001919; HP:0002900; HP:0001250; HP:0001279; HP:0007018; HP:0007340; HP:0011342	CFTR
UDN309438	HP:0002194; HP:0002209; HP:0011856; HP:0025430; HP:0003072; HP:0001263; HP:0001290; HP:0001315; HP:0001357; HP:0000629; HP:0000723; HP:0000733; HP:0007933; HP:0011345; HP:0011351; HP:0001800; HP:0001991; HP:0002019; HP:0002057; HP:0000160; HP:0000233; HP:0000280; HP:0000286; HP:0000307; HP:0000430; HP:0000463; HP:0000484; HP:0000494; HP:0000527	BICRA
UDN945671	HP:0002616; HP:0002088; HP:0002110; HP:0000164; HP:0004970; HP:0006536; HP:0002097; HP:0000023; HP:0001166; HP:0000633; HP:0001763; HP:0000670; HP:0000217; HP:0006522; HP:0100759; HP:0100755; HP:0010286	FBN1
UDN785103	HP:0001263; HP:0002148; HP:0001250; HP:0007328; HP:0008947; HP:0012444; HP:0002072	ALG13
UDN413802	HP:0000286; HP:0000431; HP:0000473; HP:0000540; HP:0001263; HP:0001357; HP:0001385; HP:0001508; HP:0001716; HP:0002007; HP:0031717; HP:0007018; HP:0009890; HP:0010296; HP:0004322; HP:0004429; HP:0004482	KDM2A
UDN811828	HP:0002251; HP:0002352; HP:0002363; HP:0002451; HP:0100702; HP:0000580; HP:0000587; HP:0000618; HP:0000648; HP:0001051; HP:0001085; HP:0001141; HP:0002011; HP:0002072; HP:0002073; HP:0006970; HP:0007109; HP:0007703; HP:0007843; HP:0008046; HP:0009592; HP:0010576; HP:0000131; HP:0000479; HP:0000505; HP:0000518; HP:0001251; HP:0001332; HP:0012747; HP:0012748; HP:0012795; HP:0100020	GFAP
UDN412296	HP:0011840; HP:0012150; HP:0012311; HP:0025474; HP:0030166; HP:0031020; HP:0002829; HP:0001482; HP:0011123; HP:0011273; HP:0001873; HP:0001911; HP:0001945; HP:0001972; HP:0003281; HP:0003565; HP:0100665	TET2; UBA1
UDN083471	HP:0000104; HP:0000252; HP:0000369; HP:0000400; HP:0000414; HP:0000494; HP:0002273; HP:0002381; HP:0002540; HP:0002705; HP:0012108; HP:0012450; HP:0012675; HP:0001999; HP:0002079; HP:0002126; HP:0001257; HP:0001347; HP:0001371; HP:0010864; HP:0003487; HP:0004322	DDX3X
UDN103304	HP:0003202; HP:0003323; HP:0003376; HP:0003394; HP:0003474; HP:0003698; HP:0007141; HP:0008944; HP:0008959; HP:0009053; HP:0009763; HP:0009916; HP:0010831; HP:0011096; HP:0002076; HP:0002136; HP:0002141; HP:0002315; HP:0002355; HP:0002495; HP:0002650; HP:0001284; HP:0001324; HP:0000613; HP:0000763; HP:0000360; HP:0000508	MPV17
UDN525238	HP:0100021; HP:0001251; HP:0001252; HP:0001310; HP:0001337; HP:0002027; HP:0002070; HP:0002078; HP:0000957; HP:0001250; HP:0002315; HP:0002373	ATP1A3
UDN362042	HP:0003198; HP:0003236; HP:0003307; HP:0003323; HP:0003560; HP:0004322; HP:0002300; HP:0002808; HP:0012683; HP:0001250; HP:0001263; HP:0001649; HP:0001712; HP:0000518	DMD
UDN737915	HP:0007481; HP:0003774; HP:0000479; HP:0000565; HP:0000666	IQCB1
UDN616685	HP:0000750; HP:0010862; HP:0011229; HP:0011343; HP:0011345; HP:0011448; HP:0001257; HP:0001263; HP:0001348; HP:0001763; HP:0003376; HP:0002194; HP:0002342; HP:0002474; HP:0000316; HP:0025335; HP:0031936	ATP5F1A
UDN069747	HP:0003546; HP:0003701; HP:0008978; HP:0011342; HP:0002460; HP:0012514; HP:0012646; HP:0030235; HP:0031956; HP:0031964; HP:0001763; HP:0000717; HP:0000750	DMD
UDN378138	HP:0002194; HP:0002376; HP:0002500; HP:0002650; HP:0007366; HP:0008366; HP:0010862; HP:0001250; HP:0001257; HP:0001263; HP:0001273; HP:0001332; HP:0001336; HP:0000750; HP:0000252	SYNE1
UDN287604	HP:0002352; HP:0002500; HP:0002553; HP:0002750; HP:0003270; HP:0004209; HP:0004322; HP:0005280; HP:0006610; HP:0000565; HP:0000639; HP:0000719; HP:0001027; HP:0001051; HP:0001212; HP:0001250; HP:0006849; HP:0006961; HP:0006970; HP:0008070; HP:0009890; HP:0010804; HP:0011220; HP:0011968; HP:0000218; HP:0000256; HP:0000286; HP:0000316; HP:0000324; HP:0000331; HP:0000343; HP:0000348; HP:0000368; HP:0000455; HP:0000473; HP:0000486; HP:0000508; HP:0001609; HP:0002020; HP:0002119; HP:0001252; HP:0001263; HP:0001288; HP:0001334; HP:0001344; HP:0001357; HP:0001363; HP:0001508	TBCK
UDN461213	HP:0003502; HP:0004313; HP:0004315; HP:0002719; HP:0002720; HP:0002850; HP:0000684; HP:0100512; HP:0001763; HP:0001808; HP:0001814; HP:0000218; HP:0000322; HP:0000414; HP:0012450	TONSL
