ID	HPO_Terms	Diagnostic_Genes
UDN408813	HP:0002134	Undiagnosed
UDN782823	HP:0012531; HP:0030005; HP:0033628; HP:0003700; HP:0004322; HP:0001824	Undiagnosed
UDN201117	HP:0002944; HP:0003438; HP:0003484; HP:0005340; HP:0005876; HP:0005997; HP:0002415; HP:0002540; HP:0002650; HP:0002828; HP:0002829; HP:0000821; HP:0001188; HP:0002090; HP:0002100; HP:0006827; HP:0006844; HP:0006886; HP:0006986; HP:0007002; HP:0007067; HP:0007340; HP:0007350; HP:0007366; HP:0010530; HP:0011441; HP:0001251; HP:0001257; HP:0001258; HP:0001260; HP:0001288; HP:0001371; HP:0000486; HP:0000514; HP:0000540; HP:0011477; HP:0012399; HP:0012464; HP:0012514; HP:0012785; HP:0030044; HP:0030081	Undiagnosed
UDN334907	HP:0004390; HP:0004948; HP:0000767; HP:0000821; HP:0001012; HP:0001548; HP:0002597; HP:0002619; HP:0002650	Undiagnosed
UDN823645	HP:0001634; HP:0025502; HP:0007018; HP:0010535; HP:0010809; HP:0000098; HP:0000256; HP:0004324; HP:0004970; HP:0002616; HP:0000750	Undiagnosed
UDN216576	HP:0001513	Undiagnosed
UDN761597	HP:0001263; HP:0002937; HP:0012020; HP:0002623; HP:0002650; HP:0010775; HP:0000104; HP:0000473	Undiagnosed
UDN220338	HP:0002460; HP:0007002; HP:0009063; HP:0001371	Undiagnosed
UDN224905	HP:0001762; HP:0002091; HP:0001284; HP:0001290; HP:0001324; HP:0001382; HP:0001385; HP:0002944; HP:0003390; HP:0003700; HP:0000010; HP:0002194; HP:0002495; HP:0002505; HP:0100512; HP:0100759; HP:0006915; HP:0007327; HP:0008155; HP:0008959; HP:0009027; HP:0009537; HP:0010830; HP:0010862; HP:0012548; HP:0031058	Undiagnosed
UDN361202	HP:0001257; HP:0001263; HP:0001271; HP:0001283; HP:0001308; HP:0001310; HP:0003324; HP:0006466; HP:0008619; HP:0000486; HP:0002650; HP:0002870; HP:0001601; HP:0002015	Undiagnosed
UDN996725	HP:0000716; HP:0000813; HP:0000872; HP:0001093; HP:0000085; HP:0000185; HP:0000545; HP:0025388; HP:0030880; HP:0001252; HP:0001260; HP:0001265; HP:0003487; HP:0003764; HP:0004313; HP:0002076; HP:0010522; HP:0010526; HP:0002315	Undiagnosed
UDN827597	HP:0001263; HP:0001288; HP:0001290; HP:0001344; HP:0001382; HP:0001539; HP:0025373; HP:0031164; HP:0031282; HP:0032156; HP:0004322; HP:0002353; HP:0200120; HP:0001892; HP:0002019; HP:0008523; HP:0011182; HP:0000545; HP:0000938; HP:0000978; HP:0001047; HP:0000175	Undiagnosed
UDN803660	HP:0002566; HP:0000322; HP:0004279; HP:0012732; HP:0001385; HP:0000143; HP:0000233; HP:0001382; HP:0000613; HP:0000011; HP:0000470; HP:0000483; HP:0012647; HP:0001369; HP:0100809; HP:0012533; HP:0002960; HP:0012532; HP:0002578; HP:0004322; HP:0012332; HP:0000739; HP:0011342; HP:0002076; HP:0000311; HP:0000988; HP:0000455; HP:0001852; HP:0002094; HP:0040154; HP:0000716; HP:0007994; HP:0002870; HP:0000164; HP:0004691; HP:0031909; HP:0002023; HP:0003396; HP:0002208; HP:0003388; HP:0000189; HP:0001195; HP:0001513; HP:0000545; HP:0002653	Undiagnosed
UDN010917	HP:0012432; HP:0012433; HP:0012450; HP:0012505; HP:0012651; HP:0012760; HP:0030213; HP:0100275; HP:0001260; HP:0001268; HP:0001310; HP:0001315; HP:0001350; HP:0000570; HP:0000708; HP:0000716; HP:0000737; HP:0000745; HP:0000751; HP:0000938; HP:0001051; HP:0003390; HP:0004348; HP:0002141; HP:0002251; HP:0002346; HP:0002359; HP:0002403; HP:0002406; HP:0002495; HP:0002509; HP:0007010; HP:0007015; HP:0007240; HP:0007328; HP:0007885; HP:0009088; HP:0010830; HP:0100660; HP:0100851; HP:0200136; HP:0001824; HP:0002011; HP:0002070; HP:0002073; HP:0002075; HP:0002080; HP:0002083	Undiagnosed
UDN253272	HP:0000717; HP:0000718; HP:0001249; HP:0004313; HP:0002019; HP:0002020; HP:0002579; HP:0002721; HP:0410151; HP:0500093; HP:0025190; HP:0100279	Undiagnosed
UDN145666	HP:0002573; HP:0002827; HP:0011346; HP:0001252; HP:0001270; HP:0001385; HP:0001510; HP:0003502; HP:0000733	Undiagnosed
UDN860469	HP:0020035; HP:0020036; HP:0002191; HP:0002406; HP:0002061; HP:0002070; HP:0002073; HP:0002075; HP:0002078; HP:0000336; HP:0000490; HP:0001251; HP:0001257; HP:0001310; HP:0006986; HP:0003202	Undiagnosed
UDN077659	HP:0011636; HP:0011675; HP:0012146; HP:0012434; HP:0009020; HP:0011015; HP:0003074; HP:0003282; HP:0004406; HP:0000750; HP:0001903; HP:0001943; HP:0001250; HP:0001263; HP:0001279; HP:0001290; HP:0001388; HP:0001510; HP:0001531; HP:0000020; HP:0000268; HP:0002197; HP:0002378; HP:0100651	Undiagnosed
UDN537927	HP:0001250; HP:0002317; HP:0001263; HP:0007973; HP:0011003	Undiagnosed
UDN782910	HP:0002205; HP:0002360; HP:0002616; HP:0001659; HP:0002020; HP:0007018; HP:0000717; HP:0001000; HP:0000490; HP:0000534; HP:0011800	Undiagnosed
UDN738392	HP:0100537; HP:0003765; HP:0005764; HP:0001738; HP:0001945; HP:0002014; HP:0002027; HP:0012378; HP:0012649; HP:0025085; HP:0040154; HP:0002583	Undiagnosed
UDN245116	HP:0001513; HP:0100543; HP:0004324; HP:0025379	Undiagnosed
UDN102380	HP:0003202; HP:0003236; HP:0003325; HP:0003401; HP:0003552; HP:0003691; HP:0003710; HP:0003712; HP:0002321; HP:0001644; HP:0001824; HP:0001962; HP:0002018; HP:0007185; HP:0007994	Undiagnosed
UDN778221	HP:0000138; HP:0000407; HP:0000716; HP:0000739; HP:0000965; HP:0001025; HP:0001058; HP:0100633; HP:0100645; HP:0001634; HP:0001962; HP:0002018; HP:0002036; HP:0002076; HP:0007067; HP:0001369; HP:0001373; HP:0002650; HP:0011703; HP:0012318; HP:0012332; HP:0012378; HP:0030127	Undiagnosed
UDN046412	HP:0001279; HP:0001513; HP:0002870; HP:0002099; HP:0000965; HP:0001063; HP:0007596; HP:0011834; HP:0012185; HP:0012186; HP:0031207	Undiagnosed
UDN775476	HP:0007165; HP:0007703; HP:0007750; HP:0008598; HP:0010558; HP:0010845; HP:0011092; HP:0011094; HP:0011120; HP:0011387; HP:0200053; HP:0410017; HP:0012166; HP:0012413; HP:0012450; HP:0012708; HP:0012803; HP:0030329; HP:0040303; HP:0045075; HP:0002208; HP:0002217; HP:0002538; HP:0002578; HP:0002750; HP:0001808; HP:0001999; HP:0002099; HP:0001256; HP:0001263; HP:0001530; HP:0001592; HP:0004322; HP:0004325; HP:0004395; HP:0004466; HP:0004905; HP:0005274; HP:0005743; HP:0006297; HP:0006336; HP:0000613; HP:0000689; HP:0000696; HP:0000750; HP:0000958; HP:0000970; HP:0001015; HP:0001156; HP:0000059; HP:0000233; HP:0000322; HP:0000337; HP:0000348; HP:0000369; HP:0000389; HP:0000410; HP:0000498; HP:0000506; HP:0000522; HP:0000540	Undiagnosed
UDN422932	HP:0001324; HP:0000613; HP:0000622; HP:0000651; HP:0010832; HP:0011227; HP:0011712; HP:0012074; HP:0025459; HP:0002922; HP:0003212; HP:0003401; HP:0003457; HP:0003474; HP:0004322; HP:0002617; HP:0002821; HP:0000020	Undiagnosed
UDN756219	HP:0001268; HP:0001269; HP:0002254; HP:0002383; HP:0025190; HP:0030765; HP:0032659; HP:0032867; HP:0032936; HP:0007610; HP:0010522; HP:0010526; HP:0001954; HP:0000722; HP:0000738; HP:0000961; HP:0000964	Undiagnosed
UDN737135	HP:0002015; HP:0001250; HP:0001319; HP:0000717; HP:0010536	Undiagnosed
UDN573583	HP:0002857; HP:0001513; HP:0012236; HP:0031685; HP:0001773; HP:0002110; HP:0003212; HP:0004279; HP:0004324; HP:0005425; HP:0006532; HP:0000601; HP:0000609; HP:3000042; HP:0008551; HP:0011108; HP:0011380	Undiagnosed
UDN867794	HP:0000010; HP:0000252; HP:0000403; HP:0002376; HP:0002750; HP:0001257; HP:0001629; HP:0001875; HP:0002019; HP:0002910; HP:0000964; HP:0012115	Undiagnosed
UDN268242	HP:0002197; HP:0001250; HP:0001263; HP:0001290; HP:0001319; HP:0001508; HP:0001760; HP:0001831; HP:0002069; HP:0002133; HP:0010818; HP:0011169; HP:0000486; HP:0000496	Undiagnosed
UDN943755	HP:0003186; HP:0004209; HP:0007971; HP:0008527; HP:0008872; HP:0010529; HP:0010863; HP:0011329; HP:0000494; HP:0000508; HP:0000518; HP:0002360; HP:0002714; HP:0001252; HP:0001263; HP:0001357; HP:0001382; HP:0001601; HP:0001667; HP:0001763; HP:0001852; HP:0002019; HP:0002020; HP:5200058; HP:0000565; HP:0000577; HP:0000646; HP:0000717; HP:0000718; HP:0000733	Undiagnosed
UDN782745	HP:0001698; HP:0001824; HP:0001945; HP:0002315; HP:0001250; HP:0100653; HP:0100769; HP:0000155; HP:0006946; HP:0007537; HP:0008940	Undiagnosed
UDN307540	HP:0001270; HP:0001385; HP:0003326; HP:0032152; HP:0033628; HP:0001762; HP:0002091; HP:0002804; HP:0002828; HP:0007373	Undiagnosed
UDN190560	HP:0002167; HP:0002191; HP:0002315; HP:0002354; HP:0002355; HP:0002381; HP:0002383; HP:0002497; HP:0002650; HP:0000519; HP:0000651; HP:0000819; HP:0000822; HP:0001025; HP:0001762; HP:0001776; HP:0001945; HP:0001962; HP:0002013; HP:0002061; HP:0002064; HP:0002066; HP:0002076; HP:0001251; HP:0001257; HP:0001258; HP:0001259; HP:0001289; HP:0100806; HP:0006682; HP:0011276; HP:0011675; HP:0011710; HP:0012229; HP:0012531; HP:0002921; HP:0003077; HP:0003251; HP:0004308; HP:0004311; HP:0005110; HP:0005150	Undiagnosed
UDN060626	HP:0007206; HP:0007678; HP:0000581; HP:0000646; HP:0000954; HP:0012745; HP:0100559; HP:0001539; HP:0001643; HP:0001655; HP:0002023; HP:0000081; HP:0000143; HP:0000316; HP:0000545; HP:0002194; HP:0004209; HP:0004691; HP:0005304	Undiagnosed
UDN550179	HP:0000010; HP:0000252; HP:0000733; HP:0000737; HP:0000765; HP:0000772; HP:0000889; HP:0000925; HP:0004325; HP:0002020; HP:0002069; HP:0002118; HP:0002119; HP:0002120; HP:0012703; HP:0012766; HP:0030043; HP:0040163; HP:0100952; HP:0002171; HP:0002500; HP:0002538; HP:0002572; HP:0002650; HP:0002673; HP:0001252; HP:0001263; HP:0001508	Undiagnosed
UDN731552	HP:0011102; HP:0000175; HP:0001972; HP:0011346; HP:0010878; HP:0005280; HP:0000470; HP:0006610; HP:0004388; HP:0005235; HP:0005528; HP:0011471; HP:0000347; HP:0000581; HP:0004322; HP:0001904; HP:0031545; HP:0012133; HP:0000081; HP:0001888; HP:0002857; HP:0012745; HP:0008551; HP:0003212; HP:0000162; HP:0004691; HP:0005484; HP:0000278; HP:0000286; HP:0009180; HP:0001804; HP:0000767; HP:0000160	Undiagnosed
UDN787080	HP:0007018; HP:0001629; HP:0001647; HP:0001763; HP:0000256; HP:0000316; HP:0000508; HP:0001397; HP:0002308; HP:0002857; HP:0000819; HP:0000957	Undiagnosed
UDN718160	HP:0000939; HP:0004348; HP:0004349; HP:0040161; HP:0009816; HP:0100559; HP:0002756; HP:0002814	Undiagnosed
UDN222476	HP:0002136; HP:0002500; HP:0002650; HP:0011968; HP:0000483; HP:0010663; HP:0000545; HP:0000574; HP:0000664; HP:0001250; HP:0001251; HP:0001257; HP:0001263; HP:0001290; HP:0001332; HP:0001344	Undiagnosed
UDN904785	HP:0001695; HP:0006682	Undiagnosed
UDN480571	HP:0000479; HP:0007663; HP:0000618; HP:0000787; HP:0001102; HP:0030662	Undiagnosed
UDN355627	HP:0004209; HP:0006610; HP:0012378; HP:0031972; HP:0000218; HP:0001324; HP:0001555; HP:0001837; HP:0002099; HP:0009763; HP:0010614; HP:0011304; HP:0000689; HP:0000889; HP:0000902	Undiagnosed
UDN730501	HP:0002076; HP:0004938; HP:0011525; HP:0012378; HP:0025509; HP:0009921; HP:0000767; HP:0000768; HP:0001166; HP:0000303; HP:0000316; HP:0002616; HP:0002650; HP:0002705; HP:0002829	Undiagnosed
UDN334951	HP:0003073; HP:0003075; HP:0003270; HP:0004395; HP:0012101; HP:0012281; HP:0025156; HP:0040303; HP:0001252; HP:0001508; HP:0001537; HP:0000969; HP:0001004; HP:0001081; HP:0001935; HP:0002099; HP:0002901	Undiagnosed
UDN740671	HP:0000252; HP:0000324; HP:0000347; HP:0000405; HP:0000413; HP:0000445; HP:0002955; HP:0003199; HP:0003203; HP:0003452; HP:0004322; HP:0004467; HP:0006528; HP:0001263; HP:0001297; HP:0001508; HP:0001999; HP:0002090; HP:0000545; HP:0000559; HP:0000648; HP:0000664; HP:0000952; HP:0010386; HP:0011267; HP:0200057; HP:0410179; HP:0011968; HP:0012799; HP:0032183	Undiagnosed
UDN546486	HP:0032132; HP:0002376; HP:0002579; HP:0002721; HP:0002870; HP:0007328; HP:0010543; HP:0010544; HP:0000717; HP:0000970; HP:0001655; HP:0001712; HP:0002007; HP:0002099; HP:0005363; HP:0006530; HP:0000219; HP:0000316; HP:0000473; HP:0001252; HP:0001263; HP:0001385	Undiagnosed
UDN933321	HP:0001252; HP:0001263; HP:0001320; HP:0001385; HP:0006895; HP:0007359; HP:0012469; HP:0030048; HP:0034295	Undiagnosed
UDN658047	HP:0002059; HP:0002061; HP:0002080; HP:0002313; HP:0002317; HP:0002415; HP:0002460; HP:0002761; HP:0002901; HP:0000020; HP:0012378; HP:0030081; HP:0030890; HP:0030891; HP:0000828; HP:0000938	Undiagnosed
UDN641689	HP:0012378; HP:0011024; HP:0002719; HP:0000873; HP:0100786; HP:0012649; HP:0011734; HP:0012051	Undiagnosed
UDN583127	HP:0002160; HP:0002650; HP:0002870; HP:0012125; HP:0012186; HP:0100502; HP:0007141; HP:0007690; HP:0009830; HP:0010485; HP:0010741; HP:0011389; HP:0003124; HP:0003134; HP:0003189; HP:0003193; HP:0003457; HP:0004313; HP:0004394; HP:0004755; HP:0005659; HP:0100580; HP:0000246; HP:0000336; HP:0000400; HP:0000494; HP:0000508; HP:0000763; HP:0000820; HP:0000822; HP:0001075; HP:0001763; HP:0001891; HP:0001901; HP:0002020; HP:0002036; HP:0002099	Undiagnosed
UDN946442	HP:0002204; HP:0012579; HP:0004936; HP:0005978; HP:0001369	Undiagnosed
UDN561661	HP:0004305; HP:0002354; HP:0007302; HP:0011468	Undiagnosed
UDN884813	HP:0002028; HP:0002242; HP:0002594; HP:0025023; HP:0030717; HP:0030746; HP:0002902; HP:0002904; HP:0011102	Undiagnosed
UDN038676	HP:0002757; HP:0002870; HP:0011800; HP:0012450; HP:0001212; HP:0001217; HP:0002099; HP:0003388; HP:0004313; HP:0004942; HP:0005116; HP:0000160; HP:0000348; HP:0000426; HP:0000470; HP:0000486; HP:0000494; HP:0001387; HP:0009765; HP:0010055; HP:0010485; HP:0011304	Undiagnosed
UDN104786	HP:0100026; HP:0002066; HP:0002073; HP:0003077; HP:0003396; HP:0004968; HP:0001260; HP:0001272; HP:0001310; HP:0000518	Undiagnosed
UDN515393	HP:0003546; HP:0003565; HP:0004887; HP:0001701; HP:0001824; HP:0001891; HP:0001974; HP:0002088; HP:0002113; HP:0002202; HP:0002206; HP:0002625; HP:0100614; HP:0100750; HP:0100835; HP:0200026; HP:0430022; HP:0010652; HP:0010702; HP:0011227; HP:0011703; HP:0012246; HP:0012464; HP:0012647; HP:0012702; HP:0030833; HP:0040264; HP:0100006; HP:0000651; HP:0000700; HP:0001250; HP:0000069; HP:0000072; HP:0000211; HP:0000255	Undiagnosed
UDN164904	HP:0003236; HP:0003484; HP:0001611; HP:0002061; HP:0007340; HP:0000467; HP:0001260; HP:0001308	Undiagnosed
UDN145784	HP:0012450; HP:0030812; HP:0001761; HP:0002076; HP:0002099; HP:0010535; HP:0010677; HP:0010862; HP:0011471; HP:0002650; HP:0002816; HP:0002857; HP:0000486; HP:0004209; HP:0005590; HP:0000720; HP:0000739; HP:0001156; HP:0001249; HP:0001251; HP:0001263; HP:0001273; HP:0001290; HP:0001328; HP:0001513; HP:0001528; HP:0100716	Undiagnosed
UDN442872	HP:0001290; HP:0001531; HP:0001596; HP:0000687; HP:0000767; HP:0001081; HP:0001249; HP:0001250; HP:0008577; HP:0010362; HP:0002616; HP:0002779; HP:0000126; HP:0000252; HP:0000322; HP:0000369; HP:0000378; HP:0000437; HP:0000455; HP:0000508; HP:0000545; HP:0001822; HP:0002036; HP:0002119; HP:0011968; HP:0012385; HP:0025100; HP:0500001	Undiagnosed
UDN894965	HP:0007535; HP:0007572; HP:0008402; HP:0002664	Undiagnosed
UDN753352	HP:0006767; HP:0008209; HP:0100575; HP:0012622; HP:0001288; HP:0001324; HP:0001337; HP:0002172; HP:0002312; HP:0002354; HP:0002460; HP:0002877; HP:0002091; HP:0000763; HP:0000821; HP:0000846; HP:0003323; HP:0003388; HP:0003474; HP:0005978	Undiagnosed
UDN126322	HP:0002870; HP:0000739; HP:0000750; HP:0000774; HP:0003198; HP:0003323; HP:0003326; HP:0003691; HP:0003710; HP:0002094; HP:0007018; HP:0007083; HP:0009129; HP:0000545; HP:0012167	Undiagnosed
UDN985754	HP:0011968; HP:0012165; HP:0012745; HP:0001252; HP:0001263; HP:0001284; HP:0001290; HP:0001298; HP:0001382; HP:0001388; HP:0001792; HP:0001903; HP:0001942; HP:0001944; HP:0002013; HP:0002019; HP:0002020; HP:0002032; HP:0002036; HP:0002076; HP:0002119; HP:0002360; HP:0002575; HP:0002705; HP:0000582; HP:0000708; HP:0000718; HP:0000722; HP:0000739; HP:0000750; HP:0000776; HP:0000822; HP:0000988; HP:0001034; HP:0001171; HP:0001182; HP:0001250; HP:0007776; HP:0010767; HP:0011471; HP:0002902; HP:0002919; HP:0003074; HP:0003764; HP:0005709; HP:0100512; HP:0000347; HP:0000426; HP:0000527	Undiagnosed
UDN849246	HP:0002015; HP:0002078; HP:0002136; HP:0000729; HP:0001009; HP:0000252; HP:0007018; HP:0008751; HP:0002205; HP:0002317; HP:0012450; HP:0001263; HP:0006254	Undiagnosed
UDN999640	HP:0012426; HP:0000505; HP:0000587; HP:0001029	Undiagnosed
UDN558650	HP:0002059; HP:0012056; HP:0012179; HP:0100034; HP:0004373; HP:0001332; HP:0001337; HP:0002396; HP:0002453; HP:0002454; HP:0002850; HP:0000643; HP:0000336; HP:0000514; HP:0010750	Undiagnosed
UDN698634	HP:0000964; HP:0000965; HP:0001955; HP:0004691; HP:0011220; HP:0011227; HP:0012393; HP:0012537	Undiagnosed
UDN662425	HP:0001513; HP:0033163; HP:0001635; HP:0005181	Undiagnosed
UDN979653	HP:0006802; HP:0007141; HP:0001324; HP:0001634; HP:0002076; HP:0000365; HP:0012186; HP:0003202; HP:0003444	Undiagnosed
UDN825711	HP:0002015; HP:0002027; HP:0000750; HP:0000964; HP:0012514; HP:0100022; HP:0002315; HP:0009796; HP:0001332; HP:0000473	Undiagnosed
UDN804632	HP:0001324; HP:0012431; HP:0025268; HP:0040083; HP:0000540; HP:0004209; HP:0000619; HP:0000651; HP:0007970; HP:0009088; HP:0009916; HP:0002312; HP:0002315; HP:0002355	Undiagnosed
UDN033157	HP:0000717; HP:0000846; HP:0007018; HP:0001988; HP:0002099; HP:0004322; HP:0011968; HP:0001250; HP:0001508	Undiagnosed
UDN626294	HP:0000822; HP:0002321; HP:0000518; HP:0011003; HP:0001251; HP:0001260; HP:0001272; HP:0001337	Undiagnosed
UDN704651	HP:0003199; HP:0004322; HP:0004325; HP:0004467; HP:0001288; HP:0001298; HP:0001344; HP:0001537; HP:0100725; HP:0100807; HP:0100851; HP:0200136; HP:0012171; HP:0012172; HP:0040082; HP:0002315; HP:0002376; HP:0000252; HP:0000303; HP:0000455; HP:0000483; HP:0000545; HP:0000748; HP:0000750; HP:0000817; HP:0001034; HP:0001249	Undiagnosed
UDN002559	HP:0012378; HP:0012393; HP:0012412; HP:0012531; HP:0030348; HP:0030353; HP:0003563; HP:0004209; HP:0004324; HP:0005616; HP:0000716; HP:0000737; HP:0000739; HP:0000956; HP:0001176; HP:0000130; HP:0000132; HP:0000147; HP:0000256; HP:0000280; HP:0000303; HP:0000396; HP:0001833; HP:0001900; HP:0002019; HP:0002027; HP:0002099; HP:0007616; HP:0009907; HP:0010526; HP:0001513; HP:0001548; HP:0002240	Undiagnosed
UDN584502	HP:0008978; HP:0010862; HP:0011471; HP:0000028; HP:0000316; HP:0000455; HP:0000508; HP:0002194; HP:0002421; HP:0002747; HP:0001252; HP:0001284; HP:0001377; HP:0000684; HP:0200055; HP:0002015; HP:0002058; HP:0003198; HP:0003202; HP:0003236; HP:0003324	Undiagnosed
UDN843928	HP:0001662; HP:0001763; HP:0003186; HP:0003234; HP:0030084; HP:0001250; HP:0001513; HP:0000717; HP:0000750; HP:0000821; HP:0001015; HP:0001065; HP:0006919; HP:0010485	Undiagnosed
UDN055967	HP:0000035; HP:0002099; HP:0002650; HP:0002813; HP:0001263; HP:0001508; HP:0005988; HP:0000964	Undiagnosed
UDN305049	HP:0003073; HP:0002243; HP:0002593; HP:0002721; HP:0001698; HP:0100763	Undiagnosed
UDN133150	HP:0008577; HP:0001252; HP:0001263; HP:0000194; HP:0000218; HP:0000252; HP:0000297; HP:0033454; HP:0002353; HP:0002540; HP:0002714; HP:0002835; HP:0000670; HP:0002015; HP:0002072; HP:0002079; HP:0002099	Undiagnosed
UDN411398	HP:0000028; HP:0001250; HP:0001508; HP:0011003; HP:0006528; HP:0002020; HP:0001541; HP:0000957; HP:0040115; HP:0008619; HP:0001298; HP:0000527; HP:0002083; HP:0000077; HP:0011471; HP:0031368; HP:0001252; HP:0000218; HP:0030884; HP:0002578; HP:0004322; HP:0003228; HP:0000243; HP:0001263; HP:0000739; HP:0000089; HP:0002099; HP:0000103; HP:0000319; HP:0001763; HP:0001290; HP:0100280; HP:0002019; HP:0000873; HP:0000646; HP:0000565; HP:0012523	Undiagnosed
UDN057949	HP:0001260; HP:0001317; HP:0006855; HP:0007302; HP:0002194; HP:0002376; HP:0002118; HP:0002119; HP:0000407; HP:0000717; HP:0001249	Undiagnosed
UDN548905	HP:0012450; HP:0012469; HP:0030081; HP:0033454; HP:0007663; HP:0002072; HP:0000248; HP:0000486; HP:0001250; HP:0001263; HP:0001290; HP:0002209; HP:0002566	Undiagnosed
UDN118856	HP:0004406; HP:0001903; HP:0001873; HP:0001744; HP:0001508; HP:0001891; HP:0001252; HP:0000388; HP:0011342	Undiagnosed
UDN666112	HP:0001677; HP:0001952; HP:0000763; HP:0000822; HP:0000938; HP:0000011; HP:0007018; HP:0002870; HP:0003077; HP:0001488	Undiagnosed
UDN508671	HP:0100614; HP:0100646; HP:0000820; HP:0000871; HP:0000938; HP:0000978; HP:0001058; HP:0011123; HP:0011227; HP:0002910; HP:0003073; HP:0003493; HP:0003565; HP:0000141; HP:0000155; HP:0000545; HP:0001369; HP:0001382; HP:0001508; HP:0001763; HP:0001873; HP:0001882; HP:0001903; HP:0002037; HP:0025156; HP:0025509; HP:0030994; HP:0031207; HP:0100027; HP:0002705; HP:0002720	Undiagnosed
UDN183137	HP:0000651; HP:0000012; HP:0002020; HP:0001257; HP:0007199	Undiagnosed
UDN133471	HP:0000743; HP:0000751; HP:0000822; HP:0001954; HP:0001974; HP:0001997; HP:0002134; HP:0003077; HP:0012229; HP:0030186; HP:0410258; HP:0002143; HP:0002171; HP:0002329; HP:0000155; HP:0001254; HP:0001273; HP:0001288; HP:0001289; HP:0001337	Undiagnosed
UDN347472	HP:0000020; HP:0000197; HP:0000365; HP:0000501; HP:0000504; HP:0002141; HP:0002172; HP:0002354; HP:0002362; HP:0002370; HP:0002527; HP:0002540; HP:0025267; HP:0007240; HP:0001609; HP:0001693; HP:0002104; HP:0001288; HP:0000572; HP:0000608; HP:0100543; HP:0100785	Undiagnosed
UDN398676	HP:0002076; HP:0002907; HP:0005133; HP:0000023; HP:0000093; HP:0000099; HP:0000105; HP:0000875; HP:0002205; HP:0002292; HP:0002788; HP:0001540; HP:0040069	Undiagnosed
UDN294007	HP:0008330; HP:0011141; HP:0000479; HP:0000501; HP:0000541; HP:0011675; HP:0000545; HP:0001065; HP:0004942; HP:0005110; HP:0005222; HP:0002647; HP:0002671; HP:0002850; HP:0200040	Undiagnosed
UDN255990	HP:0001258; HP:0001260; HP:0001276; HP:0001324; HP:0002019; HP:0002942; HP:0003236; HP:0003323; HP:0003457; HP:0100543; HP:0000639; HP:0000750; HP:0007340; HP:0009830; HP:0002141; HP:0002169; HP:0002359; HP:0025267	Undiagnosed
UDN524378	HP:0003237; HP:0005227; HP:0005294; HP:0006094; HP:0000670; HP:0001065; HP:0002020; HP:0002076; HP:0012670; HP:0030880; HP:0001537; HP:0000132; HP:0002829; HP:0100858; HP:0007819; HP:0011003	Undiagnosed
UDN193590	HP:0002376; HP:0000565; HP:0007052; HP:0002078	Undiagnosed
UDN405592	HP:0003701; HP:0001249; HP:0002721; HP:0011102; HP:0011108; HP:0012378; HP:0012450; HP:0030717; HP:0001892; HP:0002020; HP:0002091; HP:0002099; HP:0002100; HP:0001263; HP:0000009; HP:0000016; HP:0000020; HP:0000218	Undiagnosed
UDN906174	HP:0012378; HP:0012431; HP:0012735; HP:0025085; HP:0030839; HP:0000637; HP:0000988; HP:0200026; HP:0000155; HP:0008598; HP:0011227; HP:0002315; HP:0002573; HP:0002607; HP:0002829; HP:0005404; HP:0001773; HP:0001954; HP:0002027	Undiagnosed
UDN786379	HP:0000964; HP:0002719	Undiagnosed
UDN273703	HP:0003326; HP:0002015; HP:0002019; HP:0002070; HP:0000252; HP:0000540; HP:0002415; HP:0001251; HP:0001270; HP:0000565; HP:0000664	Undiagnosed
UDN040511	HP:0002300; HP:0002376; HP:0002395; HP:0002650; HP:0002808; HP:0011204; HP:0001618; HP:0002067; HP:0000369; HP:0001288; HP:0000717; HP:0000750; HP:0001166	Undiagnosed
UDN824844	HP:0000020; HP:0001263; HP:0001344; HP:0004322; HP:0001680; HP:0001792; HP:0000589; HP:0000717; HP:0001249; HP:0002144; HP:0002650; HP:0011927; HP:0012032; HP:0012412; HP:0008386; HP:0008619; HP:0009381; HP:0010343	Undiagnosed
UDN116495	HP:0001288; HP:0001513; HP:0012532; HP:0006801; HP:0002135; HP:0002354; HP:0002396; HP:0003401	Undiagnosed
UDN077420	HP:0002378; HP:0009830; HP:0009921; HP:0010873; HP:0000486; HP:0003393; HP:0030237	Undiagnosed
UDN632709	HP:0002282; HP:0002539; HP:0002870; HP:0000646; HP:0000873; HP:0001263; HP:0001290; HP:0001513; HP:0007035; HP:0000256; HP:0000286; HP:0000316; HP:0000486; HP:0005280	Undiagnosed
UDN142312	HP:0003324; HP:0004305; HP:0001254; HP:0001260; HP:0001271; HP:0002311; HP:0002077; HP:0030223; HP:0000711; HP:0000734	Undiagnosed
UDN131322	HP:0002283; HP:0000483; HP:0000384; HP:0002521; HP:0002572; HP:0000347; HP:0000252; HP:0001537; HP:0002578; HP:0012430; HP:0012332; HP:0001263; HP:0000508; HP:0012469; HP:0100702; HP:0001332; HP:0002072; HP:0100785; HP:0040209	Undiagnosed
UDN618862	HP:0011703; HP:0011807; HP:0012378; HP:0012652; HP:0030833; HP:0033685; HP:0040172; HP:0100293; HP:0002486; HP:0003326; HP:0003418; HP:0003482; HP:0002014; HP:0002020; HP:0002027; HP:0002046	Undiagnosed
