ID	HPO_Terms	Diagnostic_Genes
D_305902	HP:0010864; HP:0000252; HP:0001336; HP:0001250	GAMT
D_305903	HP:0000772; HP:0001000; HP:0003307; HP:0002079; HP:0012408; HP:0000107; HP:0002650; HP:0002558	NFIA
D_273139	HP:0002269; HP:0010819; HP:0000455; HP:0001864; HP:0000750; HP:0002121; HP:0001007; HP:0000347; HP:0001336; HP:0011344; HP:0004322; HP:0000486; HP:0000574; HP:0000233	DCX
D_305911	HP:0007325; HP:0002197; HP:0001118; HP:0002126; HP:0011344	DYNC1H1
D_371455	HP:0000708; HP:0004302; HP:0002187; HP:0000252; HP:0000733; HP:0001250	RHOBTB2
D_273155	HP:0100543; HP:0001263; HP:0000484; HP:0000158; HP:0003502; HP:0001513	MED13L
D_404235	HP:0001382; HP:0011098; HP:0025356	KCNMA1
D_305939	HP:0000356; HP:0007633; HP:0005280; HP:0000218; HP:0002553; HP:0000369; HP:0008897; HP:0000470; HP:0003196; HP:0000954; HP:0000319; HP:0001537	SOX11
D_371475	HP:0000729; HP:0003763; HP:0001249; HP:0000733; HP:0011150	SLC6A1
D_305946	HP:0100702; HP:0001263; HP:0007565	NF1
D_305949	HP:0000750; HP:0001263; HP:0001252; HP:0000256; HP:0000486	MTOR
D_273182	HP:0010722; HP:0005879; HP:0002019; HP:0009538; HP:0004484; HP:0010176; HP:0009921; HP:0002020; HP:0003186; HP:0000912; HP:0006224; HP:0006610	COL25A1
D_305954	HP:0001263; HP:0001252; HP:0000256	MTOR
D_404259	HP:0003763; HP:0002123; HP:0001263; HP:0011147; HP:0006304	SYNGAP1
D_305957	HP:0000718; HP:0000957; HP:0001263; HP:0008598; HP:0001357	KMT2A
D_305958	HP:0000252; HP:0000253; HP:0003508; HP:0011344; HP:0000154	CTNNB1
D_273196	HP:0000956; HP:0001169; HP:0000823; HP:0001513; HP:0001250; HP:0011344; HP:0001773; HP:0004322	PHF6
D_273199	HP:0007313; HP:0002376; HP:0002415; HP:0002191; HP:0000529	GALC
D_305980	HP:0008513; HP:0000750; HP:0011968; HP:0000201; HP:0000407	COL11A1
D_273219	HP:0000028; HP:0001476; HP:0005280; HP:0002020; HP:0001290; HP:0000023; HP:0000369; HP:0000347; HP:0011343; HP:0005487; HP:0000954	ANKRD11
D_305993	HP:0001263; HP:0000218; HP:0000601; HP:0001252; HP:0000400; HP:0000358; HP:0000253; HP:0005274	MECP2
D_305996	HP:0011220; HP:0000609; HP:0001903; HP:0001873; HP:0001905; HP:0000954; HP:0001263; HP:0002170; HP:0002908; HP:0100876; HP:0001790; HP:0001712; HP:0001631	PSMC5
D_305998	HP:0008513; HP:0100021; HP:0000750; HP:0001263; HP:0000256; HP:0000691; HP:0006990; HP:0000189; HP:0001250; HP:0000954; HP:0000505	SETD5; GRIN2A
D_273234	HP:0010785; HP:0001433; HP:0007565; HP:0004322	CBL
D_306005	HP:0010055; HP:0011304; HP:0000851; HP:0008527; HP:0002019; HP:0001869; HP:0002263; HP:0011968; HP:0001290; HP:0002197; HP:0002870; HP:0001357; HP:0011344; HP:0008191; HP:0009909; HP:0000582; HP:0000505	PIGV
D_306007	HP:0000753; HP:0008527; HP:0010810; HP:0000219	MYO7A
D_306009	HP:0001344; HP:0001263; HP:0011220; HP:0000411; HP:0000486	SATB1
D_273250	HP:0100022; HP:0010722; HP:0008689; HP:0001204; HP:0000964; HP:0000348; HP:0000316; HP:0000343; HP:0000369; HP:0007301; HP:0005487; HP:0001250; HP:0011344; HP:0003196; HP:0004322; HP:0002360; HP:0000325; HP:0000582; HP:0000505	SCN1A
D_306025	HP:0000240; HP:0000366; HP:0000463; HP:0001166; HP:0000581; HP:0010809; HP:0007911; HP:0100352; HP:0000218; HP:0000316; HP:0001382; HP:0011342; HP:0000160; HP:0001763; HP:0002650; HP:0001883	SKI
D_306028	HP:0004691; HP:0002020; HP:0001263; HP:0001252; HP:0001382; HP:0000408; HP:0000954; HP:0002558	TCF4
D_404332	HP:0007018; HP:0000455; HP:0000750; HP:0011968; HP:0001263; HP:0000252; HP:0000347; HP:0001250; HP:0001328; HP:0000219	KAT6A
D_273262	HP:0008513; HP:0000581; HP:0001156; HP:0004209; HP:0001609; HP:0002342; HP:0008848; HP:0000220; HP:0006919	SMAD4
D_404338	HP:0007018; HP:0000490; HP:0011003; HP:0000276; HP:0100818; HP:0001270; HP:0000275; HP:0011826; HP:0100035; HP:0000448; HP:0000541; HP:0000742; HP:0001328; HP:0000098; HP:0100033; HP:0000473; HP:0008577	MED13
D_306035	HP:0001999; HP:0001252; HP:0011344	EHMT1
D_306043	HP:0002019; HP:0011968; HP:0001270; HP:0100277; HP:0001525; HP:0002078	GFAP
D_338816	HP:0000717; HP:0000678; HP:0001263; HP:0001252; HP:0000278; HP:0000486; HP:0001182	MED12
D_338820	HP:0005231; HP:0000750; HP:0002592; HP:0002342; HP:0000256; HP:0001250	WAC
D_273286	HP:0001290; HP:0001538; HP:0004734	BBS1
D_306054	HP:0000592; HP:0000750; HP:0001382; HP:0011343	COL1A1; IQSEC2
D_273288	HP:0001999; HP:0001263; HP:0000545; HP:0002650; HP:0005180	AHDC1
D_306055	HP:0000455; HP:0001263; HP:0001611; HP:0000545; HP:0001643; HP:0004322; HP:0009900	CHD7
D_273291	HP:0003272; HP:0002715; HP:0001169; HP:0000851; HP:0002019; HP:0005280; HP:0002714; HP:0002020; HP:0000369; HP:0011342; HP:0000403; HP:0000311; HP:0100038; HP:0008188	RAI1
D_306060	HP:0000708; HP:0000540; HP:0002342; HP:0000303; HP:0001250; HP:0000574	NAA15
D_306064	HP:0001272; HP:0006855; HP:0002376; HP:0001831	PLA2G6
D_273308	HP:0002616; HP:0001166; HP:0000708; HP:0000490; HP:0001519; HP:0000494; HP:0002384; HP:0000218; HP:0010864; HP:0000276; HP:0010511; HP:0000256; HP:0000303; HP:0000648; HP:0001763; HP:0011344	NFIX
D_273309	HP:0000252; HP:0008551; HP:0011343	CSNK2A1
D_273311	HP:0000185; HP:0000218; HP:0000347	SNRPB
D_273321	HP:0007362; HP:0010663; HP:0007370; HP:0002335	TUBA1A
D_306090	HP:0000750; HP:0002714; HP:0000964; HP:0001263; HP:0000369; HP:0006070; HP:0000486; HP:0002317; HP:0000431	EBF3
D_273323	HP:0000175; HP:0000204; HP:0001256; HP:0000202; HP:0001629	KANSL1
D_306096	HP:0000750; HP:0001382; HP:0001270	PSMC5
D_273334	HP:0000717; HP:0000455; HP:0000280; HP:0005280; HP:0000294; HP:0001840; HP:0011343	TBL1XR1
D_273337	HP:0002373; HP:0007502; HP:0001263; HP:0000365; HP:0011220; HP:0000817; HP:0001182; HP:0002943; HP:0001956	NRXN1
D_273338	HP:0000717; HP:0001513; HP:0001328	RAI1
D_404421	HP:0001344; HP:0001249; HP:0012736; HP:0001250	PGAP1
D_306127	HP:0000377; HP:0000718; HP:0009941; HP:0007266; HP:0004209; HP:0002066; HP:0000316; HP:0000252; HP:0011343; HP:0000733; HP:0001513; HP:0001250; HP:0000742; HP:0000582; HP:0000687	LARP7
D_306128	HP:0000260; HP:0001642; HP:0000426; HP:0001476; HP:0004491	ANKRD11
D_306129	HP:0001344; HP:0008929; HP:0007305; HP:0004484; HP:0001531; HP:0002141; HP:0040082; HP:0002705; HP:0000316; HP:0011343; HP:0011408; HP:0010877	LARP7
D_273362	HP:0000581; HP:0004681; HP:0000750; HP:0002307; HP:0000540; HP:0010747; HP:0011343; HP:0000194; HP:0000388; HP:0000411; HP:0000486	MED13L
D_469967	HP:0002141; HP:0002553; HP:0000252; HP:0012758	STAG1
D_306136	HP:0002136; HP:0001263; HP:0000545; HP:0001763; HP:0001250; HP:0001182; HP:0000368	WDR45
D_273377	HP:0100702; HP:0002069; HP:0000248; HP:0100024; HP:0000750; HP:0002066; HP:0002121; HP:0003186; HP:0006380; HP:0000303; HP:0009099; HP:0003502; HP:0000358; HP:0000582; HP:0006313	WDR26
D_273385	HP:0000965; HP:0001263; HP:0001089; HP:0001763; HP:0000960; HP:0002944	CHD8
D_273386	HP:0005120; HP:0011343; HP:0001548	NSD1
D_306164	HP:0000436; HP:0001344; HP:0008936; HP:0008689; HP:0001348; HP:0002194; HP:0002307; HP:0002263; HP:0000303; HP:0000252; HP:0011344	TCF4
D_273397	HP:0002572; HP:0000293; HP:0000252; HP:0001250; HP:0011344; HP:0010109; HP:0001883; HP:0001182	SMC1A
D_273400	HP:0001321; HP:0100019; HP:0000378; HP:0000750; HP:0001290; HP:0002470	LONP1
D_306168	HP:0002538; HP:0001631; HP:0000708; HP:0007099; HP:0000750; HP:0002197; HP:0001256; HP:0001357; HP:0001212; HP:0011220; HP:0002360; HP:0000319; HP:0000219; HP:0001629	PTPN11
D_273405	HP:0008513; HP:0008619; HP:0000028; HP:0007651; HP:0001263; HP:0002553; HP:0000316; HP:0000343; HP:0005487	MAN2B1
D_306175	HP:0004691; HP:0001623; HP:0001348; HP:0100543; HP:0000750; HP:0010051; HP:0002280; HP:0001288; HP:0001385; HP:0007328; HP:0001182; HP:0030051; HP:0000735; HP:0006983	FARS2
D_470024	HP:0000821; HP:0000488; HP:0000527; HP:0032367	PNPLA6
D_306187	HP:0010721; HP:0002208; HP:0001276; HP:0000768; HP:0002126; HP:0000253; HP:0010636	WDR62
D_306189	HP:0000372; HP:0000479; HP:0001476; HP:0008598; HP:0011343; HP:0008848; HP:0003196; HP:0002360; HP:0000319; HP:0000486; HP:0000219; HP:0000505	ANKRD11
D_306194	HP:0009765; HP:0003508; HP:0001999; HP:0002020; HP:0010663; HP:0011139; HP:0001276; HP:0000331; HP:0001831; HP:0000248; HP:0000582; HP:0001737; HP:0011304	TRIO
D_306196	HP:0011474; HP:0000750; HP:0000494; HP:0001263; HP:0002079; HP:0001249; HP:0000637; HP:0002591; HP:0011220; HP:0000954; HP:0000219; HP:0001629	SETD1A
D_306200	HP:0000750; HP:0001290; HP:0000252; HP:0000733; HP:0011344	GRIN2B
D_273434	HP:0001999; HP:0002066; HP:0001263; HP:0001357; HP:0100023; HP:0001250	TRIO
D_306202	HP:0011918; HP:0002194; HP:0002213; HP:0000034; HP:0011345; HP:0001043; HP:0004482; HP:0001533; HP:0000963; HP:0001537	NFIX
D_306204	HP:0009745; HP:0002020; HP:0001388; HP:0000873; HP:0000691; HP:0002141; HP:0002019; HP:0004209; HP:0000103	MAGED2
D_273439	HP:0001344; HP:0000729; HP:0005781; HP:0000823; HP:0002307; HP:0002197; HP:0000675; HP:0000252; HP:0000447; HP:0001763; HP:0001182; HP:0000430	SYNGAP1
D_338976	HP:0010055; HP:0011304; HP:0011471; HP:0001263; HP:0004719; HP:0000564; HP:0000252; HP:0008897; HP:0000219; HP:0000076	CREBBP
D_306224	HP:0001252; HP:0001382; HP:0003198; HP:0000486	OTX2
D_273462	HP:0000718; HP:0001488; HP:0000750; HP:0000494; HP:0002307; HP:0000964; HP:0002263; HP:0002213; HP:0006094; HP:0009890; HP:0002553; HP:0100326; HP:0005216; HP:0000369; HP:0008598; HP:0011343; HP:0000545; HP:0000194; HP:0100025; HP:0002360; HP:0100038; HP:0000486; HP:0011276	POGZ
D_273466	HP:0001263; HP:0000316; HP:0002079; HP:0001382; HP:0100807; HP:0000252; HP:0000160; HP:0000411	DDX3X
D_306236	HP:0001098; HP:0011482; HP:0000458; HP:0008619; HP:0000750; HP:0000316; HP:0000026; HP:0000545; HP:0001328	SOX10
D_273469	HP:0001631; HP:0000670; HP:0002028; HP:0000490; HP:0000750; HP:0001263; HP:0002342; HP:0003189; HP:0003799; HP:0000322; HP:0004322	CTCF
D_306238	HP:0000232; HP:0002066; HP:0002342; HP:0011343; HP:0001250; HP:0002108	SCN8A
D_273473	HP:0001090; HP:0001776; HP:0000248; HP:0001869; HP:0000964; HP:0002265; HP:0000194; HP:0011344; HP:0000219; HP:0009909; HP:0000582; HP:0001388	CHAMP1
D_306241	HP:0002450; HP:0002803; HP:0002020; HP:0100293; HP:0001385; HP:0011805; HP:0001290; HP:0003198	NRCAM
D_306242	HP:0002553; HP:0008944; HP:0001508; HP:0006934; HP:0000664; HP:0011342; HP:0000286; HP:0000319; HP:0000219; HP:0002714; HP:0000463; HP:0011597; HP:0000506; HP:0011625; HP:0008872; HP:0003390; HP:0000486; HP:0000527; HP:0001315; HP:0005301	KMT2A
D_306246	HP:0004691; HP:0004209; HP:0000252; HP:0011343; HP:0000104	TRIO
D_306247	HP:0000729; HP:0001513; HP:0002714; HP:0001290; HP:0003186; HP:0001250; HP:0000750; HP:0000341; HP:0100543; HP:0000494	PIGN
D_306248	HP:0001344; HP:0000455; HP:0004209; HP:0009921; HP:0007042; HP:0001263; HP:0000023; HP:0006237; HP:0100023; HP:0011171; HP:0000506; HP:0000215; HP:0008075	MED13L
D_306254	HP:0000455; HP:0000750; HP:0001263; HP:0000316; HP:0100876; HP:0001382; HP:0001212; HP:0002119	KANSL1
D_273490	HP:0001999; HP:0000389; HP:0001263; HP:0011648; HP:0004322	KMT2A
D_306260	HP:0002104; HP:0000537; HP:0002007; HP:0007513; HP:0001290; HP:0001263; HP:0009890; HP:0000601; HP:0006956; HP:0000347; HP:0000160; HP:0000639; HP:0001107; HP:0000201	SIN3A
D_273503	HP:0001256; HP:0000256; HP:0000736; HP:0009088; HP:0000262; HP:0001629	TAOK1; ZEB2
D_306278	HP:0005280; HP:0000964; HP:0001531; HP:0001290; HP:0000527; HP:0001357; HP:0011344	ARID1B
D_306279	HP:0003808; HP:0001181; HP:0005988; HP:0002194; HP:0001252; HP:0002650; HP:0003196; HP:0001883; HP:0001537; HP:0001388	PIEZO2
D_306300	HP:0001631; HP:0000776; HP:0005164; HP:0000047; HP:0002092; HP:0001629	GATA4
D_306302	HP:0001332; HP:0011097; HP:0011471; HP:0001290; HP:0000252; HP:0001250; HP:0011344	CNPY3
D_306313	HP:0000363; HP:0000002; HP:0006485; HP:0000463; HP:0009796; HP:0000678; HP:0002827; HP:0001611; HP:0000343; HP:0000252; HP:0000470; HP:0001629	SETD5
D_306321	HP:0100543; HP:0000444; HP:0000252; HP:0000307	EP300
D_273554	HP:0001166; HP:0000581; HP:0007979; HP:0002342; HP:0010511; HP:0011220	NFIX
D_273561	HP:0000463; HP:0001647; HP:0005280; HP:0001382; HP:0000252; HP:0003196; HP:0004322	TAB2
D_306330	HP:0001263; HP:0002553; HP:0009765; HP:0000410; HP:0000278; HP:0004322; HP:0000431	HDAC8
D_273566	HP:0000363; HP:0000490; HP:0000750; HP:0001263; HP:0000343; HP:0008848; HP:0001212; HP:0000426; HP:0003508; HP:0004482; HP:0003196; HP:0000486; HP:0002558	KDM5C
D_273574	HP:0001344; HP:0001348; HP:0001188; HP:0001276; HP:0001250; HP:0011344; HP:0010236; HP:0001182	MECP2
D_273578	HP:0005280; HP:0001263; HP:0000348; HP:0002553; HP:0000821; HP:0001252; HP:0003196	SHANK3
D_273579	HP:0010751; HP:0000256; HP:0011342	NFIB
D_306347	HP:0006483; HP:0000151; HP:0000698; HP:0010522; HP:0011343	AR
D_306349	HP:0004691; HP:0001344; HP:0008936; HP:0010055; HP:0002761; HP:0002197; HP:0001263; HP:0000540; HP:0002521; HP:0001357; HP:0001212; HP:0008070; HP:0000486; HP:0001182	SLC6A1
D_273583	HP:0007018; HP:0002308; HP:0004209; HP:0002342; HP:0000252; HP:0000411; HP:0001250; HP:0009882; HP:0000486; HP:0000582	TBL1XR1
D_273584	HP:0001344; HP:0006466; HP:0000581; HP:0000455; HP:0006380; HP:0000303; HP:0011344; HP:0001773; HP:0000340; HP:0001182; HP:0010804; HP:0000215	HUWE1
D_273587	HP:0001488; HP:0000494; HP:0005253; HP:0002342; HP:0011927; HP:0000368	ZNF462
D_273592	HP:0000365; HP:0011220; HP:0006335; HP:0000675; HP:0002342; HP:0003508; HP:0011471; HP:0002212; HP:0002566; HP:0001382; HP:0001642; HP:0004482; HP:0010754; HP:0002616; HP:0011343; HP:0002209; HP:0011470	PPP1CB
D_306361	HP:0001631; HP:0000750; HP:0004209; HP:0000286; HP:0004322; HP:0001270	SMARCA4
D_306371	HP:0001999; HP:0001263; HP:0005487; HP:0000486; HP:0001636	KMT2C
D_306376	HP:0001103; HP:0000378; HP:0007655; HP:0000365; HP:0002553; HP:0000637; HP:0011342; HP:0000003; HP:0008523; HP:0001212; HP:0000486; HP:0000262	KMT2D
D_273615	HP:0000377; HP:0002019; HP:0002194; HP:0000750; HP:0000601	MBD5
D_273619	HP:0000540; HP:0002342; HP:0000400	MORC2
D_273621	HP:0008689; HP:0006191; HP:0001869; HP:0001814; HP:0002079; HP:0000400; HP:0000543; HP:0003244; HP:0000358; HP:0011344; HP:0002209; HP:0000535	NSD1
D_306390	HP:0001488; HP:0007911; HP:0001508; HP:0001263; HP:0001249; HP:0000545; HP:0007010; HP:0006304; HP:0000735	POGZ
D_306391	HP:0000280; HP:0000490; HP:0002079; HP:0002451; HP:0002061; HP:0005750; HP:0002983; HP:0011343; HP:0006970	ALS2
D_306392	HP:0011220; HP:0000316; HP:0000606; HP:0000463; HP:0005280; HP:0010943; HP:0001290; HP:0001263; HP:0001845; HP:0000452; HP:0001711; HP:0001642; HP:0000405; HP:0007687; HP:0001238; HP:0001655	MAP3K7
D_306396	HP:0004691; HP:0002118; HP:0000717; HP:0000268; HP:0002007; HP:0001290; HP:0011342; HP:0011220; HP:0001883; HP:0002317; HP:0011398	KDM6B
D_306397	HP:0000750; HP:0011003; HP:0000218; HP:0000303; HP:0000311; HP:0011344; HP:0001831	SETBP1
D_306398	HP:0011822; HP:0000283; HP:0000494; HP:0000218; HP:0000276; HP:0011344	SETBP1
D_306407	HP:0006882; HP:0000977; HP:0002938; HP:0000965; HP:0002212; HP:0100553; HP:0011343; HP:0011220; HP:0003097; HP:0000028; HP:0000463; HP:0001290; HP:0000218; HP:0000256; HP:0007610; HP:0001510; HP:0011428; HP:0003764; HP:0000920; HP:0000457	PIK3CA
D_306410	HP:0004691; HP:0000534; HP:0000283; HP:0004209; HP:0002019; HP:0002750; HP:0000750; HP:0005469; HP:0100559; HP:0008598; HP:0000460; HP:0011648; HP:0004322; HP:0000321	SMAD4
D_273659	HP:0001263; HP:0000540; HP:0000316; HP:0000252; HP:0000430; HP:0002119	DYRK1A
D_306432	HP:0001252; HP:0011342; HP:0000768; HP:0004322; HP:0000325	CCDC8
D_306438	HP:0011343; HP:0001250; HP:0004322	DYRK1A
D_273691	HP:0000718; HP:0002136; HP:0002123; HP:0100807; HP:0003189; HP:0010511; HP:0001763; HP:0011344; HP:0000331; HP:0000431	MEF2C
D_273692	HP:0002533; HP:0100022; HP:0007360; HP:0001321; HP:0001263; HP:0000998; HP:0003552; HP:0011470; HP:0000486	CLTC
D_273694	HP:0000708; HP:0000750; HP:0011169; HP:0001263; HP:0001513	KCNC1
D_503068	HP:0008936; HP:0000750; HP:0001252; HP:0001118; HP:0001258	FAR1
D_273700	HP:0001263; HP:0009765; HP:0000252; HP:0100023	SYNGAP1
D_273705	HP:0011995; HP:0009796; HP:0000565; HP:0002007; HP:0000540; HP:0002342; HP:0011648; HP:0000384; HP:0001629	PUF60
D_273707	HP:0000369; HP:0011343; HP:0004322; HP:0000582	SETD1A
D_273709	HP:0011400; HP:0001332; HP:0000639; HP:0011344	TUBB4A
D_273715	HP:0000708; HP:0000365; HP:0004322; HP:0001328	KMT2A
D_273716	HP:0001263; HP:0000540; HP:0001250	SOX11
D_503101	HP:0008751; HP:0025423; HP:0030884; HP:0001250; HP:0000048; HP:0030682; HP:0002780	NONO
D_273733	HP:0004691; HP:0000463; HP:0000729; HP:0010677; HP:0000484; HP:0000347; HP:0011343; HP:0002300; HP:0003508; HP:0000711; HP:0000325; HP:0000020; HP:0006919; HP:0000368	ANKRD11
D_273734	HP:0000717; HP:0008873; HP:0000256	FGFR3
D_273742	HP:0001290; HP:0000540; HP:0011343; HP:0001988	ANKRD11
D_306530	HP:0004691; HP:0004209; HP:0000286; HP:0000527; HP:0001270; HP:0000319; HP:0000219	CNOT1
D_306533	HP:0000248; HP:0000490; HP:0001263; HP:0000752; HP:0002342; HP:0000272; HP:0000736	CASK
D_306536	HP:0000490; HP:0001263; HP:0001256; HP:0000272; HP:0000460	CASK
D_306544	HP:0001344; HP:0000455; HP:0000964; HP:0007042; HP:0000316; HP:0000256; HP:0001319	GATAD2B
D_372080	HP:0010899; HP:0002518; HP:0012401; HP:0012758; HP:0005484	ASPA
D_273778	HP:0002007; HP:0000316; HP:0001382; HP:0011343; HP:0000358	SLC6A8
D_273779	HP:0001344; HP:0011172; HP:0006834; HP:0002197; HP:0001263; HP:0001250	KCNQ2
D_306546	HP:0002059; HP:0011097; HP:0000253; HP:0001250; HP:0011344	ATP6V0A1
D_306547	HP:0000581; HP:0000750; HP:0000256; HP:0008551; HP:0000648; HP:0001250; HP:0011344; HP:0000402; HP:0000391; HP:0001566	KAT6B
D_306550	HP:0000708; HP:0011918; HP:0001864; HP:0011343	ASH1L
D_306559	HP:0000565; HP:0001263; HP:0006829; HP:0003547	DHX30
D_273792	HP:0001344; HP:0000175; HP:0100543; HP:0001250	EP400
D_273799	HP:0100704; HP:0011097; HP:0002017; HP:0002205; HP:0002650; HP:0011344	CDK19
D_306594	HP:0010931; HP:0000846; HP:0100806; HP:0010952; HP:0000033	SAMD9
D_306595	HP:0000157; HP:0000193; HP:0010055; HP:0011304; HP:0000316; HP:0005011; HP:0011220; HP:0009279; HP:0040020; HP:0004227; HP:0010109; HP:0011679; HP:0000431	DVL1
D_306597	HP:0000191; HP:0000463; HP:0010959; HP:0008527; HP:0001363; HP:0009901; HP:0006191; HP:0011097; HP:0002007; HP:0009890; HP:0000047; HP:0000343; HP:0000252; HP:0000160; HP:0001845; HP:0005301; HP:0011344; HP:0004524; HP:0006610	SETBP1
D_306599	HP:0000455; HP:0000805; HP:0002263; HP:0011343; HP:0000311; HP:0000431	SPEN
D_306609	HP:0000286; HP:0011407; HP:0011343; HP:0000750	NSD1
D_503222	HP:0006482; HP:0000717; HP:0002019; HP:0004780; HP:0011968; HP:0001263; HP:0002378; HP:0001382; HP:0000527; HP:0011913; HP:0001845; HP:0001698; HP:0004322; HP:0002360	TANC2
D_306619	HP:0001999; HP:0100704; HP:0001263; HP:0000486	IQSEC2
D_273855	HP:0001631; HP:0001263; HP:0000010; HP:0000505	KAT6A
D_273856	HP:0001212; HP:0002521; HP:0002187; HP:0011182; HP:0011203; HP:0011097; HP:0000807; HP:0007429; HP:0100704; HP:0010943; HP:0001263; HP:0011185; HP:0000505; HP:0001141; HP:0010963; HP:0002079; HP:0001344; HP:0000649	FARS2
D_306624	HP:0001344; HP:0006989; HP:0010816; HP:0010864; HP:0000256	MED13L
D_306627	HP:0001999; HP:0011968; HP:0001263; HP:0011398	ASXL3
D_273861	HP:0001508; HP:0000316; HP:0000348; HP:0000463; HP:0001263; HP:0001629; HP:0010880; HP:0000629; HP:0000664; HP:0000582	ANKRD11
D_273862	HP:0000490; HP:0002007; HP:0002236; HP:0002020; HP:0001263; HP:0001611; HP:0003189; HP:0000545; HP:0008577; HP:0002317; HP:0011398	ZDHHC9
D_273866	HP:0010507; HP:0001263; HP:0001053; HP:0100559; HP:0000138; HP:0010465; HP:0000010; HP:0000075; HP:0001250; HP:0006385; HP:0001328; HP:0002119	USP9X
D_306639	HP:0000028; HP:0002020; HP:0000540; HP:0000316; HP:0002566; HP:0001601; HP:0011343; HP:0001642; HP:0007516; HP:0000049; HP:0001629; HP:0000465	SOS1
D_273872	HP:0001597; HP:0100543; HP:0000490; HP:0002307; HP:0000324; HP:0000400; HP:0011343; HP:0007587; HP:0000384; HP:0100678; HP:0000322; HP:0011098	MED13L
D_273873	HP:0002019; HP:0002376; HP:0005469; HP:0002599; HP:0007105; HP:0002322	STXBP1
D_273880	HP:0008619; HP:0005235; HP:0005195; HP:0001954	ACTB
D_273894	HP:0005305; HP:0000028; HP:0001869; HP:0001263; HP:0000218; HP:0001382; HP:0011648; HP:0000767; HP:0004482; HP:0000954	FOXP1
D_273901	HP:0002099; HP:0000565; HP:0002066; HP:0002121; HP:0001263; HP:0001007; HP:0001252; HP:0007328; HP:0002017; HP:0100023; HP:0002360	KMT2A
D_273904	HP:0004209; HP:0006191; HP:0011968; HP:0002007; HP:0001263; HP:0000540; HP:0001252; HP:0001249; HP:0010747; HP:0000341; HP:0009933; HP:0002360; HP:0000486; HP:0001182; HP:0011914; HP:0002943; HP:0007687; HP:0000076	KMT2A
D_273912	HP:0002188; HP:0003502; HP:0005484; HP:0011344; HP:0030051	ERCC6
D_273914	HP:0002579; HP:0011097; HP:0000519	PHGDH
D_273927	HP:0000280; HP:0000565; HP:0011342; HP:0000733; HP:0005035; HP:0000991	WAC
D_273928	HP:0002019; HP:0000378; HP:0010864; HP:0001382; HP:0000637; HP:0000411	FBXO11
D_273929	HP:0100738; HP:0100851; HP:0008915; HP:0000750; HP:0100000; HP:0001256; HP:0001382; HP:0000736; HP:0000954; HP:0002360; HP:0000486; HP:0000735	SRRM2
D_306710	HP:0000534; HP:0000718; HP:0000280; HP:0000218; HP:0000316; HP:0001256; HP:0000400; HP:0000347; HP:0000876	PHIP
D_273943	HP:0011152; HP:0000733; HP:0002069; HP:0000750; HP:0002384; HP:0000215; HP:0011344	IQSEC2
D_273956	HP:0000717; HP:0006934; HP:0100807; HP:0010511; HP:0000252; HP:0011343; HP:0000574	CASK
D_273958	HP:0000750; HP:0002342; HP:0000179; HP:0000215; HP:0006313	WDR26
D_273961	HP:0100702; HP:0007018; HP:0000717; HP:0002121; HP:0000825; HP:0002173; HP:0002342	GLUD1
D_273964	HP:0000325; HP:0010946; HP:0007642; HP:0008897; HP:0000233; HP:0000505; HP:0100543; HP:0000483	TBL1XR1
D_273977	HP:0000581; HP:0000635; HP:0005988; HP:0002714; HP:0000286; HP:0007359; HP:0002020; HP:0001290; HP:0006961; HP:0000252; HP:0011344; HP:0000582	FOXG1
D_273981	HP:0000463; HP:0004554; HP:0001263; HP:0100790; HP:0001249; HP:0100807; HP:0001773; HP:0000179; HP:0000215; HP:0001388	SYNGAP1
D_306752	HP:0000252; HP:0100716; HP:0011344; HP:0002360	SOX5
D_273987	HP:0000718; HP:0100702; HP:0002066; HP:0000256; HP:0011343	IQSEC2
D_273989	HP:0006818; HP:0000494; HP:0001252; HP:0010864; HP:0000252; HP:0007766; HP:0001845; HP:0000426; HP:0100874; HP:0000215	CHRNA4
D_306760	HP:0100022; HP:0002197; HP:0011343; HP:0000307; HP:0000411; HP:0002360	ZMYM2
D_306768	HP:0008936; HP:0000750; HP:0000286; HP:0002263; HP:0000400; HP:0011343; HP:0005487; HP:0000260	RPS6KA3
D_274004	HP:0001321; HP:0005280; HP:0002376; HP:0011003; HP:0002828; HP:0000543; HP:0000541; HP:0001250; HP:0011344; HP:0010804; HP:0001337	WDR45
D_306775	HP:0012622; HP:0000280; HP:0004313; HP:0001263; HP:0000096; HP:0005681; HP:0000733; HP:0003774	GNB2
D_306776	HP:0000319; HP:0000256; HP:0000316; HP:0001137; HP:0100024; HP:0000276; HP:0004879; HP:0100023; HP:0001263; HP:0002170; HP:0000322; HP:0010511; HP:0000582; HP:0003376; HP:0000639; HP:0000992; HP:0001166	GATAD2B
D_274014	HP:0000366; HP:0000581; HP:0000678; HP:0001263; HP:0000218; HP:0001176; HP:0000527; HP:0001833; HP:0001270; HP:0000960	KMT2A
D_274015	HP:0000750; HP:0011968; HP:0008947; HP:0000343; HP:0000252; HP:0011343; HP:0100023; HP:0001792; HP:0000233	DDX3X
D_306794	HP:0000369; HP:0006097; HP:0004691; HP:0000286; HP:0000581	CNOT1
